ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
33021587,中古マンション等,,33104,岡山県,岡山市南区,東畦,妹尾,4,,75,,,,,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2019年第2四半期,未改装,,7.204119982655925
33008046,中古マンション等,,33101,岡山県,岡山市北区,清心町,岡山,16,３ＬＤＫ,80,,,,2006年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2016年第3四半期,,,7.431363764158987
33008031,中古マンション等,,33101,岡山県,岡山市北区,清輝橋,岡山,25,１Ｋ,20,,,,1985年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,,,6.3979400086720375
33012628,中古マンション等,,33102,岡山県,岡山市中区,東山,岡山,30分～60分,３ＬＤＫ,75,,,,1990年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第4四半期,改装済み,,7.204119982655925
33006407,中古マンション等,,33101,岡山県,岡山市北区,春日町,岡山,23,１Ｋ,20,,,,1988年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,改装済み,,6.301029995663981
33009133,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,3,３ＬＤＫ,80,,,,1996年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第1四半期,改装済み,,7.2552725051033065
33032943,中古マンション等,,33202,岡山県,倉敷市,中央,倉敷,20,３ＬＤＫ,80,,,,2013年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2014年第4四半期,未改装,,7.414973347970818
33026326,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,9,４ＬＤＫ,80,,,,2020年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2023年第2四半期,未改装,,7.57978359661681
33026228,中古マンション等,,33202,岡山県,倉敷市,阿知,倉敷,5,３ＬＤＫ,80,,,,2015年,ＲＣ,,住宅,,,,商業,80.0,500.0,2021年第4四半期,未改装,,7.6020599913279625
33007218,中古マンション等,,33101,岡山県,岡山市北区,清輝橋,岡山,30分～60分,１Ｋ,25,,,,1992年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2015年第4四半期,,,6.544068044350276
33007356,中古マンション等,,33101,岡山県,岡山市北区,天神町,岡山,13,３ＬＤＫ,115,,,,2005年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2015年第4四半期,未改装,,7.623249290397901
33021712,中古マンション等,,33104,岡山県,岡山市南区,福富中,岡山,1H～1H30,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2022年第2四半期,改装済み,,7.2552725051033065
33008476,中古マンション等,,33101,岡山県,岡山市北区,庭瀬,庭瀬,6,３ＬＤＫ,70,,,,2011年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2016年第4四半期,未改装,,7.361727836017593
33000320,中古マンション等,,33101,岡山県,岡山市北区,岩田町,岡山,7,３ＬＤＫ,80,,,,2020年,ＲＣ,,住宅,,,,商業,80.0,400.0,2023年第1四半期,未改装,,7.623249290397901
33026405,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,19,２ＬＤＫ,55,,,,1996年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2019年第2四半期,改装済み,,7.176091259055681
33004134,中古マンション等,,33101,岡山県,岡山市北区,今,北長瀬,20,２ＬＤＫ,80,,,,2006年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第3四半期,未改装,,7.414973347970818
33034831,中古マンション等,,33202,岡山県,倉敷市,稲荷町,倉敷,14,３ＬＤＫ,65,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,未改装,,7.204119982655925
33026383,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,15,２ＬＤＫ,55,,,,1992年,ＲＣ,,住宅,,,,近隣商業,80.0,300.0,2020年第2四半期,未改装,,7.113943352306837
33023242,中古マンション等,,33104,岡山県,岡山市南区,新保,備前西市,13,２ＬＤＫ,65,,,,1992年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第2四半期,未改装,,6.991226075692495
33014296,中古マンション等,,33102,岡山県,岡山市中区,浜,西川原,15,３ＬＤＫ,70,,,,1976年,ＳＲＣ,住宅,,,,,２中住専,60.0,200.0,2010年第1四半期,改装済み,,6.903089986991944
33002852,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,3,３ＬＤＫ,85,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第3四半期,改装済み,,7.230448921378274
33039644,中古マンション等,,33202,岡山県,倉敷市,川西町,倉敷,6,３ＬＤＫ,65,,,,1999年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,改装済み,,7.113943352306837
33033507,中古マンション等,,33202,岡山県,倉敷市,浜町,倉敷,21,３ＬＤＫ,75,,,,1991年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2014年第1四半期,改装済み,,7.176091259055681
33011267,中古マンション等,,33101,岡山県,岡山市北区,西古松西町,大元,10,３ＬＤＫ,70,,,,2003年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2008年第4四半期,未改装,,7.301029995663981
33004500,中古マンション等,,33101,岡山県,岡山市北区,新屋敷町,岡山,24,２ＬＤＫ,80,,,,2005年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2014年第3四半期,未改装,,7.3979400086720375
33002471,中古マンション等,,33101,岡山県,岡山市北区,西古松西町,大元,13,３ＬＤＫ,75,,,,2014年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2023年第2四半期,未改装,,7.447158031342219
33034813,中古マンション等,,33202,岡山県,倉敷市,阿知,倉敷,1,オープンフロア,95,,,,1980年,ＳＲＣ,店舗,,,,,商業,80.0,600.0,2011年第3四半期,,,6.698970004336019
33002765,中古マンション等,,33101,岡山県,岡山市北区,東島田町,岡山,14,１ＬＤＫ,40,,,,2011年,ＲＣ,,住宅,,,,商業,80.0,400.0,2020年第2四半期,未改装,,7.301029995663981
33003777,中古マンション等,,33101,岡山県,岡山市北区,大供表町,岡山,20,３ＬＤＫ,75,,,,1982年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2018年第2四半期,改装済み,,6.973127853599698
33000239,中古マンション等,,33101,岡山県,岡山市北区,今,北長瀬,18,４ＬＤＫ,90,,,,2014年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第4四半期,未改装,,7.477121254719663
33002824,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,8,１ＬＤＫ＋Ｓ,65,,,,1995年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第2四半期,,,7.230448921378274
33000901,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,10,２ＬＤＫ,65,,,,1984年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第4四半期,未改装,,7.113943352306837
33033951,中古マンション等,,33202,岡山県,倉敷市,堀南,倉敷,30分～60分,３ＬＤＫ,85,,,,2009年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2017年第1四半期,未改装,,7.342422680822207
33011468,中古マンション等,,33101,岡山県,岡山市北区,本町,岡山,6,２ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,商業,80.0,500.0,2008年第1四半期,,,7.380211241711606
33004012,中古マンション等,,33101,岡山県,岡山市北区,奉還町,岡山,5,４ＬＤＫ,100,,,,2003年,,,住宅,,,,商業,80.0,400.0,2018年第2四半期,未改装,,7.57978359661681
33002578,中古マンション等,,33101,岡山県,岡山市北区,野田,大元,16,３ＬＤＫ,75,,,,2002年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2020年第4四半期,未改装,,7.278753600952829
33011134,中古マンション等,,33101,岡山県,岡山市北区,問屋町,北長瀬,18,３ＬＤＫ,80,,,,2001年,ＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,7.278753600952829
33014605,中古マンション等,,33102,岡山県,岡山市中区,浜,西川原,17,４ＬＤＫ,80,,,,1994年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2011年第1四半期,改装済み,,7.204119982655925
33044396,中古マンション等,,33203,岡山県,津山市,山北,津山,18,１Ｋ,15,,,,1991年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2011年第1四半期,未改装,,5.991226075692495
33032174,中古マンション等,,33202,岡山県,倉敷市,帯高,茶屋町,9,３ＬＤＫ,75,,,,2002年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2014年第3四半期,未改装,,7.113943352306837
33038832,中古マンション等,,33202,岡山県,倉敷市,昭和,倉敷,9,２ＬＤＫ,60,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第2四半期,改装済み,,7.041392685158225
33015990,中古マンション等,,33102,岡山県,岡山市中区,徳吉町,岡山,30分～60分,３ＬＤＫ,65,,,,1990年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第4四半期,改装済み,,7.146128035678238
33012489,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,30分～60分,３ＬＤＫ,70,,,,,,,住宅,,,,,,,2022年第4四半期,未改装,,7.176091259055681
33010152,中古マンション等,,33101,岡山県,岡山市北区,大元駅前,大元,5,３ＬＤＫ,60,,,,1987年,ＳＲＣ,住宅,,,,,近隣商業,80.0,200.0,2009年第2四半期,未改装,,6.939519252618618
33024000,中古マンション等,,33104,岡山県,岡山市南区,新保,備前西市,14,３ＬＤＫ,70,,,,1987年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第4四半期,未改装,,6.959041392321094
33012498,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,30分～60分,４ＬＤＫ,75,,,,1976年,ＳＲＣ,住宅,その他,,,,２中住専,60.0,200.0,2021年第4四半期,,,6.380211241711606
33012597,中古マンション等,,33102,岡山県,岡山市中区,東川原,西川原,19,３ＬＤＫ,65,,,,1996年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2021年第2四半期,改装済み,,7.204119982655925
33021717,中古マンション等,,33104,岡山県,岡山市南区,福富中,岡山,1H～1H30,４ＬＤＫ,75,,,,1995年,,,住宅,,,,準工業,60.0,200.0,2021年第3四半期,未改装,,7.146128035678238
33040086,中古マンション等,,33202,岡山県,倉敷市,浜町,倉敷,20,３ＬＤＫ,60,,,,1989年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2009年第1四半期,未改装,調停・競売等,6.799340549453582
33022847,中古マンション等,,33104,岡山県,岡山市南区,西市,備前西市,4,３ＬＤＫ,70,,,,1995年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2017年第1四半期,改装済み,,7.113943352306837
33011271,中古マンション等,,33101,岡山県,岡山市北区,西古松西町,大元,10,３ＤＫ,60,,,,1989年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2008年第1四半期,未改装,,6.954242509439325
33021406,中古マンション等,,33104,岡山県,岡山市南区,西市,備前西市,4,３ＬＤＫ,70,,,,1996年,ＲＣ,,,,,,準工業,60.0,200.0,2019年第3四半期,,,7.079181246047625
33021963,中古マンション等,,33104,岡山県,岡山市南区,芳泉,備前西市,23,３ＬＤＫ,65,,,,1990年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2021年第1四半期,改装済み,,7.113943352306837
33007395,中古マンション等,,33101,岡山県,岡山市北区,中山下,岡山,17,１Ｋ,20,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2015年第1四半期,未改装,,6.414973347970818
33008499,中古マンション等,,33101,岡山県,岡山市北区,野田,岡山,15,３ＬＤＫ,65,,,,2012年,ＲＣ,住宅,住宅,,,,近隣商業,60.0,300.0,2016年第2四半期,未改装,,7.342422680822207
33016732,中古マンション等,,33102,岡山県,岡山市中区,浜,西川原,20,３ＬＤＫ,65,,,,1993年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2008年第4四半期,改装済み,,7.041392685158225
33021283,中古マンション等,,33104,岡山県,岡山市南区,豊成,岡山,30分～60分,３ＬＤＫ,70,,,,1991年,ＳＲＣ,,住宅,,,,１種住居,60.0,200.0,2022年第3四半期,未改装,,6.944482672150168
33021716,中古マンション等,,33104,岡山県,岡山市南区,福富中,岡山,1H～1H30,４ＬＤＫ,80,,,,1995年,,,住宅,,,,準工業,60.0,200.0,2021年第3四半期,改装済み,,7.380211241711606
33026364,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,9,３ＬＤＫ,65,,,,1989年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第2四半期,改装済み,,7.041392685158225
33001124,中古マンション等,,33101,岡山県,岡山市北区,下中野,備前西市,13,４ＬＤＫ,80,,,,2003年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2022年第2四半期,未改装,,7.0
33007857,中古マンション等,,33101,岡山県,岡山市北区,岡町,岡山,29,１Ｋ,20,,,,1986年,鉄骨造,住宅,住宅,,,,商業,80.0,400.0,2016年第1四半期,未改装,,6.342422680822207
33023711,中古マンション等,,33104,岡山県,岡山市南区,豊成,岡山,1H～1H30,３ＬＤＫ,65,,,,1998年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2011年第4四半期,改装済み,,7.176091259055681
33006360,中古マンション等,,33101,岡山県,岡山市北区,駅前町,岡山,3,２ＬＤＫ,60,,,,2011年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,未改装,,7.2552725051033065
33003460,中古マンション等,,33101,岡山県,岡山市北区,弓之町,岡山,15,,55,,,,,,,住宅,,,,商業,80.0,500.0,2019年第4四半期,,,6.763427993562937
33005420,中古マンション等,,33101,岡山県,岡山市北区,弓之町,岡山,15,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,商業,80.0,400.0,2014年第1四半期,未改装,,7.6020599913279625
33045390,中古マンション等,,33203,岡山県,津山市,国分寺,東津山,16,３ＬＤＫ,75,,,,1996年,ＲＣ,住宅,,,,,非線引き,60.0,200.0,2013年第4四半期,未改装,,6.949390006644912
33009792,中古マンション等,,33101,岡山県,岡山市北区,西古松,北長瀬,30分～60分,３ＬＤＫ,95,,,,2004年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第4四半期,未改装,,7.431363764158987
33002835,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,4,３ＬＤＫ,75,,,,2000年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2021年第2四半期,未改装,,7.278753600952829
33010707,中古マンション等,,33101,岡山県,岡山市北区,内山下,岡山,25,１ＬＤＫ,30,,,,1978年,ＲＣ,住宅,,,,,商業,80.0,400.0,2008年第2四半期,未改装,,6.477121254719663
33005472,中古マンション等,,33101,岡山県,岡山市北区,奉還町,岡山,8,３ＬＤＫ,75,,,,2003年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第1四半期,未改装,,7.491361693834273
33006513,中古マンション等,,33101,岡山県,岡山市北区,清心町,岡山,14,１Ｋ,15,,,,1987年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第1四半期,改装済み,,6.146128035678238
33011039,中古マンション等,,33101,岡山県,岡山市北区,辰巳,北長瀬,16,３ＬＤＫ,75,,,,1998年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2007年第2四半期,未改装,,7.230448921378274
33009370,中古マンション等,,33101,岡山県,岡山市北区,駅前町,岡山,5,２ＬＤＫ,60,,,,2011年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2013年第4四半期,未改装,,7.342422680822207
33043862,中古マンション等,,33203,岡山県,津山市,山北,津山,18,１Ｋ,20,,,,1991年,ＳＲＣ,住宅,住宅,,,,２中住専,,,2017年第3四半期,未改装,,6.0
33012527,中古マンション等,,33102,岡山県,岡山市中区,浜,西川原,18,３ＬＤＫ,70,,,,,,住宅,住宅,,,,,,,2022年第1四半期,未改装,,6.812913356642856
33002428,中古マンション等,,33101,岡山県,岡山市北区,西古松,大元,6,３ＬＤＫ,75,,,,2004年,ＳＲＣ,住宅,その他,,,,商業,80.0,400.0,2022年第1四半期,未改装,,7.342422680822207
33001203,中古マンション等,,33101,岡山県,岡山市北区,新屋敷町,大元,13,３ＬＤＫ,70,,,,2005年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2022年第4四半期,未改装,,7.414973347970818
33000625,中古マンション等,,33101,岡山県,岡山市北区,春日町,岡山,23,２Ｋ,35,,,,1992年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第2四半期,未改装,,6.732393759822968
33001075,中古マンション等,,33101,岡山県,岡山市北区,下伊福西町,備前三門,4,２ＬＤＫ,45,,,,1973年,ＲＣ,住宅,その他,,,,１種住居,60.0,200.0,2023年第3四半期,未改装,,6.544068044350276
33009396,中古マンション等,,33101,岡山県,岡山市北区,表町,岡山,20,３ＬＤＫ,70,,,,1998年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2013年第4四半期,未改装,,7.204119982655925
33014028,中古マンション等,,33102,岡山県,岡山市中区,円山,岡山,1H～1H30,３ＬＤＫ,80,,,,2012年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2017年第2四半期,未改装,,7.342422680822207
33021272,中古マンション等,,33104,岡山県,岡山市南区,豊成,岡山,1H～1H30,３ＬＤＫ,65,,,,1994年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2023年第3四半期,,調停・競売等,6.954242509439325
33008359,中古マンション等,,33101,岡山県,岡山市北区,春日町,岡山,23,１Ｋ,20,,,,1988年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第2四半期,,,6.3979400086720375
33003596,中古マンション等,,33101,岡山県,岡山市北区,内山下,岡山,25,１Ｋ,25,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第3四半期,改装済み,,6.5910646070264995
33003770,中古マンション等,,33101,岡山県,岡山市北区,大供,岡山,14,３ＬＤＫ,100,,,,2003年,ＲＣ,住宅,住宅,,,,商業,80.0,500.0,2018年第4四半期,未改装,,7.544068044350276
33015360,中古マンション等,,33102,岡山県,岡山市中区,東川原,西川原,18,３ＬＤＫ,90,,,,2003年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2016年第1四半期,未改装,,7.342422680822207
33010440,中古マンション等,,33101,岡山県,岡山市北区,西古松,大元,8,３ＬＤＫ,65,,,,1990年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2009年第4四半期,改装済み,,6.954242509439325
33040453,中古マンション等,,33202,岡山県,倉敷市,児島味野,児島,11,３ＬＤＫ,75,,,,2004年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,改装済み,,7.176091259055681
33024077,中古マンション等,,33104,岡山県,岡山市南区,西市,備前西市,8,３ＬＤＫ,70,,,,2005年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第3四半期,未改装,,7.204119982655925
33005409,中古マンション等,,33101,岡山県,岡山市北区,大和町,岡山,25,３ＬＤＫ,65,,,,1994年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2014年第1四半期,改装済み,,7.176091259055681
33026400,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,15,４ＬＤＫ,80,,,,1999年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2019年第3四半期,未改装,,7.301029995663981
33007082,中古マンション等,,33101,岡山県,岡山市北区,春日町,岡山,21,１Ｋ,20,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第1四半期,未改装,,6.431363764158987
33038584,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,9,３ＬＤＫ,65,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第4四半期,,,6.903089986991944
33008282,中古マンション等,,33101,岡山県,岡山市北区,問屋町,北長瀬,14,４ＬＤＫ,85,,,,2005年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,未改装,,7.431363764158987
33004784,中古マンション等,,33101,岡山県,岡山市北区,清心町,岡山,6,１Ｋ,20,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2017年第2四半期,,,6.518513939877887
33008611,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,4,３ＬＤＫ,85,,,,1996年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,未改装,,7.301029995663981
33000337,中古マンション等,,33101,岡山県,岡山市北区,内山下,岡山,25,１Ｋ,25,,,,1990年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2019年第3四半期,未改装,,6.3979400086720375
33042561,中古マンション等,,33203,岡山県,津山市,田町,津山,15,３ＬＤＫ,75,,,,,,,住宅,,,,商業,80.0,400.0,2020年第2四半期,,,7.079181246047625
33012571,中古マンション等,,33102,岡山県,岡山市中区,原尾島,岡山,30分～60分,３ＬＤＫ,80,,,,1999年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2019年第3四半期,未改装,,7.146128035678238
33006085,中古マンション等,,33101,岡山県,岡山市北区,蕃山町,岡山,12,２ＬＤＫ,70,,,,2005年,ＳＲＣ,住宅,,,,,商業,80.0,600.0,2010年第3四半期,未改装,,7.3979400086720375
33002816,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,13,３ＬＤＫ,75,,,,1995年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第3四半期,改装済み,,7.278753600952829
33008610,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,5,２ＬＤＫ,55,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,改装済み,,6.977723605288848
33000900,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,10,３ＬＤＫ,75,,,,2002年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第1四半期,未改装,,7.477121254719663
33016620,中古マンション等,,33102,岡山県,岡山市中区,下,東岡山,11,３ＬＤＫ,55,,,,1995年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2008年第4四半期,未改装,,6.929418925714293
33032104,中古マンション等,,33202,岡山県,倉敷市,稲荷町,倉敷,11,１Ｋ,20,,,,1990年,鉄骨造,住宅,住宅,,,,商業,80.0,400.0,2014年第2四半期,,,6.491361693834273
33004962,中古マンション等,,33101,岡山県,岡山市北区,津島東,法界院,10,１Ｋ,20,,,,1968年,ＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2017年第1四半期,未改装,,6.278753600952829
33006270,中古マンション等,,33101,岡山県,岡山市北区,伊島町,岡山,30分～60分,１Ｋ,20,,,,1984年,鉄骨造,住宅,,,,,１中住専,50.0,200.0,2011年第2四半期,改装済み,,6.204119982655925
33010594,中古マンション等,,33101,岡山県,岡山市北区,矢坂東町,備前三門,30分～60分,４ＬＤＫ,75,,,,1996年,ＲＣ,住宅,,,,,調整区域,60.0,200.0,2009年第3四半期,未改装,,7.041392685158225
33037073,中古マンション等,,33202,岡山県,倉敷市,田ノ上,球場前(岡山),19,３ＬＤＫ,85,,,,2008年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2016年第1四半期,未改装,,7.380211241711606
33009574,中古マンション等,,33101,岡山県,岡山市北区,清心町,岡山,14,３ＬＤＫ,80,,,,2006年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第1四半期,未改装,,7.531478917042255
33003275,中古マンション等,,33101,岡山県,岡山市北区,南方,岡山,15,３ＬＤＫ,65,,,,2013年,ＲＣ,住宅,その他,,,,近隣商業,80.0,200.0,2022年第4四半期,未改装,,7.477121254719663
33035962,中古マンション等,,33202,岡山県,倉敷市,笹沖,倉敷,30分～60分,３ＬＤＫ,70,,,,2004年,ＲＣ,住宅,住宅,,,,近隣商業,60.0,200.0,2015年第4四半期,,,7.2552725051033065
33036295,中古マンション等,,33202,岡山県,倉敷市,鳥羽,倉敷,3,１ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2015年第2四半期,未改装,,7.301029995663981
33002582,中古マンション等,,33101,岡山県,岡山市北区,野田,大元,18,３ＬＤＫ,75,,,,1991年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2020年第3四半期,,,6.954242509439325
33010761,中古マンション等,,33101,岡山県,岡山市北区,表町,岡山,20,４ＬＤＫ,90,,,,1998年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2007年第4四半期,改装済み,,7.414973347970818
