ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
8047671,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,23,４ＬＤＫ,80,,,,1998年,ＲＣ,,,,,,１中住専,60.0,200.0,2022年第1四半期,改装済み,,6.903089986991944
8050042,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,8,２ＬＤＫ,55,,,,1975年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第3四半期,未改装,,6.301029995663981
8050939,中古マンション等,,8217,茨城県,取手市,寺田,寺原,8,２ＤＫ＋Ｓ,55,,,,1982年,ＳＲＣ,住宅,,,,,準住居,60.0,200.0,2013年第2四半期,未改装,,5.968482948553935
8048402,中古マンション等,,8217,茨城県,取手市,白山,寺原,9,３ＬＤＫ,75,,,,1991年,ＲＣ,,住宅,,,,準住居,60.0,200.0,2018年第1四半期,未改装,,6.954242509439325
8071647,中古マンション等,,8221,茨城県,ひたちなか市,西大島,勝田,14,１Ｋ,15,,,,1991年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第2四半期,未改装,,6.2552725051033065
8019359,中古マンション等,,8203,茨城県,土浦市,田中,土浦,25,３ＬＤＫ,60,,,,1990年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2017年第3四半期,未改装,,6.986771734266245
8070810,中古マンション等,,8221,茨城県,ひたちなか市,殿山町,殿山,8,１ＤＫ,35,,,,1975年,ＳＲＣ,住宅,,,,,１中住専,60.0,200.0,2008年第2四半期,未改装,,6.230448921378274
8011531,中古マンション等,,8202,茨城県,日立市,旭町,日立,10,３ＤＫ,50,,,,1992年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2019年第4四半期,未改装,,6.845098040014257
8062515,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2015年第4四半期,未改装,,7.342422680822207
8065956,中古マンション等,,8220,茨城県,つくば市,東新井,つくば,13,４ＬＤＫ,95,,,,2003年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2012年第2四半期,未改装,,7.447158031342219
8001077,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,8,３ＬＤＫ,60,,,,1990年,ＲＣ,,住宅,,,,近隣商業,80.0,300.0,2022年第2四半期,未改装,,6.698970004336019
8066146,中古マンション等,,8220,茨城県,つくば市,春日,つくば,30分～60分,３ＬＤＫ,70,,,,2009年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2009年第4四半期,未改装,,7.079181246047625
8008432,中古マンション等,,8201,茨城県,水戸市,河和田,赤塚,14,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2007年第3四半期,未改装,,7.176091259055681
8048275,中古マンション等,,8217,茨城県,取手市,井野台,取手,14,３ＬＤＫ,60,,,,1994年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2018年第2四半期,未改装,,6.845098040014257
8006723,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,23,１ＬＤＫ,50,,,,1974年,ＲＣ,住宅,住宅,,,,１低住専,40.0,80.0,2016年第1四半期,改装済み,,6.544068044350276
8051133,中古マンション等,,8217,茨城県,取手市,井野台,取手,13,３ＬＤＫ,75,,,,2007年,ＲＣ,住宅,,,,,近隣商業,60.0,200.0,2009年第4四半期,未改装,,7.204119982655925
8017557,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,２ＬＤＫ,60,,,,1995年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2019年第4四半期,未改装,,7.0
8033841,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,龍ケ崎市,30分～60分,３ＬＤＫ,70,,,,1994年,ＲＣ,住宅,住宅,,,,１中住専,50.0,100.0,2017年第2四半期,未改装,,6.778151250383644
8066844,中古マンション等,,8221,茨城県,ひたちなか市,石川町,勝田,10,３ＬＤＫ,65,,,,2014年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2020年第4四半期,未改装,,7.342422680822207
8055372,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第3四半期,改装済み,,7.176091259055681
8052223,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,1,１ＬＤＫ,50,,,,2020年,,,住宅,,,,商業,80.0,400.0,2022年第4四半期,未改装,,7.301029995663981
8079088,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,9,３ＬＤＫ,75,,,,2009年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2014年第1四半期,未改装,,7.3979400086720375
8008975,中古マンション等,,8201,茨城県,水戸市,石川,赤塚,25,３ＬＤＫ,70,,,,2002年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第1四半期,未改装,,7.176091259055681
8052240,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,9,３ＬＤＫ,70,,,,1998年,,,,,,,２中住専,60.0,200.0,2021年第3四半期,未改装,,7.230448921378274
8057553,中古マンション等,,8220,茨城県,つくば市,千現,つくば,30分～60分,３ＬＤＫ,85,,,,2009年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2022年第2四半期,未改装,,7.3979400086720375
8023232,中古マンション等,,8203,茨城県,土浦市,港町,土浦,13,３ＬＤＫ,65,,,,2007年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2009年第4四半期,未改装,,7.230448921378274
8047831,中古マンション等,,8217,茨城県,取手市,野々井,ゆめみ野,9,３ＬＤＫ,70,,,,1996年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2023年第3四半期,未改装,,6.982271233039568
8021770,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,14,３ＬＤＫ,70,,,,2006年,ＲＣ,住宅,,,,,近隣商業,80.0,400.0,2007年第2四半期,未改装,,7.447158031342219
8066758,中古マンション等,,8220,茨城県,つくば市,松代,つくば,29,４ＬＤＫ,100,,,,1993年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2009年第4四半期,改装済み,,7.146128035678238
8104853,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,8,２ＬＤＫ,55,,,,2015年,ＲＣ,,住宅,,,,準住居,60.0,200.0,2018年第1四半期,未改装,,7.431363764158987
8050520,中古マンション等,,8217,茨城県,取手市,藤代南,藤代,6,２ＬＤＫ＋Ｓ,60,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2007年第4四半期,未改装,,7.204119982655925
8066685,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,,３ＬＤＫ,80,,,,2008年,ＲＣ,住宅,,,,,,,,2009年第1四半期,未改装,,7.3979400086720375
8060127,中古マンション等,,8220,茨城県,つくば市,千現,つくば,19,３ＬＤＫ,80,,,,2006年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2018年第3四半期,未改装,,7.3222192947339195
8050514,中古マンション等,,8217,茨城県,取手市,藤代南,藤代,3,３ＬＤＫ,60,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第1四半期,未改装,,7.2552725051033065
8009947,中古マンション等,,8201,茨城県,水戸市,大工町,水戸,30分～60分,３ＬＤＫ,65,,,,2013年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第3四半期,未改装,,7.380211241711606
8058122,中古マンション等,,8220,茨城県,つくば市,並木,つくば,30分～60分,３ＬＤＫ,80,,,,2008年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2022年第1四半期,未改装,,7.361727836017593
8034121,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,佐貫,4,３ＬＤＫ,75,,,,2005年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2010年第4四半期,未改装,,7.113943352306837
8032831,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,龍ケ崎市,30分～60分,４ＬＤＫ,75,,,,1994年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2023年第3四半期,,,6.944482672150168
8066842,中古マンション等,,8221,茨城県,ひたちなか市,石川町,勝田,12,３ＬＤＫ,70,,,,2018年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2021年第2四半期,未改装,,7.447158031342219
8008627,中古マンション等,,8201,茨城県,水戸市,城南,水戸,14,１Ｒ,15,,,,1991年,鉄骨造,住宅,,,,,商業,80.0,400.0,2007年第2四半期,改装済み,,6.342422680822207
8019484,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,8,２ＬＤＫ,70,,,,2003年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第2四半期,改装済み,,7.204119982655925
8002717,中古マンション等,,8201,茨城県,水戸市,南町,水戸,9,４ＬＤＫ,95,,,,2018年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2019年第1四半期,未改装,,7.6020599913279625
8053982,中古マンション等,,8219,茨城県,牛久市,田宮,牛久,3,３ＬＤＫ,70,,,,1998年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第3四半期,未改装,,7.146128035678238
8019889,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,15,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第3四半期,改装済み,,6.954242509439325
8047539,中古マンション等,,8217,茨城県,取手市,台宿,取手,9,１ＤＫ,30,,,,1987年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2023年第1四半期,改装済み,,6.643452676486188
8050080,中古マンション等,,8217,茨城県,取手市,白山,西取手,8,４ＬＤＫ,75,,,,1992年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第3四半期,改装済み,,7.0
8008387,中古マンション等,,8201,茨城県,水戸市,上水戸,赤塚,30分～60分,３ＬＤＫ,55,,,,1992年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2008年第4四半期,改装済み,,6.845098040014257
8001328,中古マンション等,,8201,茨城県,水戸市,末広町,水戸,30分～60分,４ＬＤＫ,100,,,,2008年,ＲＣ,,住宅,,,,商業,80.0,400.0,2021年第1四半期,未改装,調停・競売等,7.2552725051033065
8049420,中古マンション等,,8217,茨城県,取手市,白山,寺原,9,３ＬＤＫ,75,,,,1991年,ＲＣ,住宅,,,,,準住居,60.0,200.0,2010年第3四半期,未改装,,6.832508912706237
8002721,中古マンション等,,8201,茨城県,水戸市,宮町,水戸,6,２ＬＤＫ,80,,,,2003年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2023年第1四半期,,,7.447158031342219
8021623,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,４ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2007年第4四半期,未改装,,7.3979400086720375
8035268,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,8,３ＤＫ,60,,,,1988年,ＲＣ,住宅,,,,,２中住専,60.0,150.0,2012年第3四半期,未改装,,6.770852011642144
8061010,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,16,３ＬＤＫ,85,,,,2008年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2017年第4四半期,改装済み,,7.447158031342219
8022328,中古マンション等,,8203,茨城県,土浦市,下高津,土浦,13,２ＤＫ,50,,,,1992年,ＳＲＣ,住宅,,,,,近隣商業,80.0,400.0,2012年第1四半期,,,6.698970004336019
8055496,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,４ＬＤＫ,90,,,,2001年,ＳＲＣ,住宅,,,,,２中住専,60.0,200.0,2013年第4四半期,未改装,,7.278753600952829
8022609,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,11,３ＬＤＫ,80,,,,1984年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第2四半期,未改装,,6.778151250383644
8052619,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,75,,,,2007年,ＲＣ,,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,7.176091259055681
8052620,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,1,４ＬＤＫ,80,,,,2008年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,7.361727836017593
8056474,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2023年第1四半期,,,7.447158031342219
8006931,中古マンション等,,8201,茨城県,水戸市,赤塚,赤塚,1,２ＬＤＫ,65,,,,2000年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第3四半期,未改装,,7.301029995663981
8062869,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,15,３ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2016年第3四半期,改装済み,,7.491361693834273
8018402,中古マンション等,,8203,茨城県,土浦市,文京町,土浦,21,３ＬＤＫ,65,,,,1991年,ＳＲＣ,住宅,その他,,,,２中住専,60.0,200.0,2020年第1四半期,未改装,,6.544068044350276
8034803,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,竜ケ崎,30分～60分,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１中住専,50.0,100.0,2011年第3四半期,改装済み,,6.832508912706237
8021531,中古マンション等,,8203,茨城県,土浦市,荒川沖東,荒川沖,4,２ＬＤＫ＋Ｓ,70,,,,2006年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2007年第3四半期,未改装,,7.380211241711606
8004211,中古マンション等,,8201,茨城県,水戸市,笠原町,水戸,1H～1H30,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2017年第3四半期,未改装,,7.0
8066223,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,20,３ＬＤＫ,70,,,,2008年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2013年第2四半期,,,7.361727836017593
8104626,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,8,３ＬＤＫ,70,,,,2016年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2022年第1四半期,未改装,,7.431363764158987
8008274,中古マンション等,,8201,茨城県,水戸市,赤塚,赤塚,6,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2007年第2四半期,,,7.414973347970818
8071664,中古マンション等,,8221,茨城県,ひたちなか市,勝田泉町,勝田,6,３ＬＤＫ,65,,,,2008年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,未改装,,7.278753600952829
8001646,中古マンション等,,8201,茨城県,水戸市,天王町,水戸,20,３ＤＫ,55,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第3四半期,改装済み,,7.176091259055681
8059723,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,14,３ＬＤＫ,75,,,,2005年,ＲＣ,,住宅,,,,２種住居,60.0,200.0,2018年第3四半期,改装済み,,7.342422680822207
8001966,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,16,３ＬＤＫ,70,,,,1990年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2023年第2四半期,未改装,,7.204119982655925
8050791,中古マンション等,,8217,茨城県,取手市,西,取手,19,３ＬＤＫ,60,,,,,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第4四半期,未改装,,6.477121254719663
8001278,中古マンション等,,8201,茨城県,水戸市,新荘,水戸,30分～60分,２ＤＫ,25,,,,1994年,ＲＣ,住宅,事務所,,,,商業,80.0,400.0,2021年第3四半期,未改装,,6.431363764158987
8008621,中古マンション等,,8201,茨城県,水戸市,城南,水戸,11,１Ｋ,15,,,,1991年,鉄骨造,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,6.278753600952829
8055313,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,75,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,改装済み,,7.230448921378274
8001980,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,25,２ＬＤＫ,50,,,,1972年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2020年第4四半期,改装済み,,6.6020599913279625
8000840,中古マンション等,,8201,茨城県,水戸市,五軒町,水戸,20,２ＬＤＫ,70,,,,2008年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,400.0,2023年第3四半期,改装済み,,7.380211241711606
8027939,中古マンション等,,8204,茨城県,古河市,中央町,古河,6,３ＬＤＫ,70,,,,2008年,ＲＣ,住宅,,,,,商業,80.0,400.0,2013年第1四半期,未改装,,7.361727836017593
8056510,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,３ＬＤＫ,90,,,,1991年,ＳＲＣ,,住宅,,,,２中住専,60.0,200.0,2021年第4四半期,未改装,,7.477121254719663
8055845,中古マンション等,,8219,茨城県,牛久市,南,牛久,9,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2009年第3四半期,未改装,,7.041392685158225
8022776,中古マンション等,,8203,茨城県,土浦市,荒川沖東,荒川沖,3,１ＬＤＫ＋Ｓ,55,,,,2007年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第2四半期,未改装,,7.041392685158225
8032838,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,龍ケ崎市,30分～60分,３ＬＤＫ,65,,,,1995年,ＲＣ,,住宅,,,,１中住専,50.0,100.0,2022年第3四半期,改装済み,,6.869231719730976
8008067,中古マンション等,,8201,茨城県,水戸市,姫子,赤塚,3,２ＤＫ,55,,,,2006年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第4四半期,未改装,,7.204119982655925
8067250,中古マンション等,,8221,茨城県,ひたちなか市,笹野町,勝田,20,３ＬＤＫ,80,,,,2017年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2022年第4四半期,未改装,,7.447158031342219
8063274,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,8,３ＬＤＫ,75,,,,2003年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第3四半期,未改装,,7.447158031342219
8068868,中古マンション等,,8221,茨城県,ひたちなか市,西大島,勝田,14,２ＤＫ,60,,,,1991年,ＲＣ,,住宅,,,,準工業,60.0,200.0,2017年第3四半期,改装済み,,6.812913356642856
8010571,中古マンション等,,8201,茨城県,水戸市,宮町,水戸,7,３ＬＤＫ,80,,,,2004年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第3四半期,未改装,,7.342422680822207
8018616,中古マンション等,,8203,茨城県,土浦市,港町,土浦,2,３ＬＤＫ,60,,,,2019年,ＲＣ,住宅,住宅,,,,商業,80.0,500.0,2020年第2四半期,未改装,,7.556302500767287
8077874,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,10,２ＬＤＫ,75,,,,2006年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第1四半期,未改装,,7.3979400086720375
8017541,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,２ＬＤＫ＋Ｓ,60,,,,1995年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2022年第3四半期,未改装,,6.903089986991944
8071668,中古マンション等,,8221,茨城県,ひたちなか市,勝田泉町,勝田,6,４ＬＤＫ,80,,,,2008年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,未改装,,7.361727836017593
8053803,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,70,,,,1998年,ＲＣ,住宅,その他,,,,２中住専,60.0,200.0,2016年第4四半期,未改装,,6.8750612633917
8008412,中古マンション等,,8201,茨城県,水戸市,河和田,赤塚,20,４ＬＤＫ,90,,,,2007年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2008年第4四半期,未改装,,7.342422680822207
8026123,中古マンション等,,8204,茨城県,古河市,常盤町,古河,20,３ＬＤＫ,60,,,,2006年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2016年第4四半期,未改装,,7.041392685158225
8008482,中古マンション等,,8201,茨城県,水戸市,五軒町,水戸,25,３ＬＤＫ,70,,,,1973年,ＲＣ,住宅,,,,,２種住居,60.0,300.0,2007年第3四半期,未改装,,6.698970004336019
8052283,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,10,３ＬＤＫ,75,,,,1999年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2019年第2四半期,,,7.204119982655925
8010435,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,24,２ＤＫ,35,,,,1972年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第3四半期,未改装,,6.230448921378274
8059030,中古マンション等,,8220,茨城県,つくば市,みどりの,みどりの,3,３ＬＤＫ,75,,,,2009年,ＲＣ,,住宅,,,,商業,80.0,400.0,2019年第2四半期,未改装,,7.414973347970818
8065294,中古マンション等,,8220,茨城県,つくば市,松代,つくば,29,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2008年第1四半期,未改装,,7.4623979978989565
8066341,中古マンション等,,8220,茨城県,つくば市,谷田部,みどりの,30分～60分,３ＬＤＫ,70,,,,1991年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第2四半期,改装済み,,6.7923916894982534
8047798,中古マンション等,,8217,茨城県,取手市,西,取手,18,３ＬＤＫ,70,,,,1979年,ＳＲＣ,,住宅,,,,２種住居,60.0,200.0,2022年第2四半期,,,6.929418925714293
8061547,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,8,３ＬＤＫ,75,,,,2003年,ＲＣ,住宅,,,,,商業,80.0,400.0,2010年第4四半期,未改装,,7.447158031342219
8071063,中古マンション等,,8221,茨城県,ひたちなか市,勝田中央,勝田,1,オープンフロア,55,,,,2012年,ＲＣ,店舗,,,,,商業,80.0,500.0,2012年第2四半期,未改装,,7.414973347970818
8056932,中古マンション等,,8220,茨城県,つくば市,研究学園,研究学園,3,４ＬＤＫ,110,,,,2009年,ＲＣ,住宅,その他,,,,商業,80.0,400.0,2020年第4四半期,未改装,,7.518513939877887
8054725,中古マンション等,,8219,茨城県,牛久市,中根町,牛久,5,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2007年第3四半期,改装済み,,7.361727836017593
8105609,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,8,１ＬＤＫ,60,,,,2015年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2016年第3四半期,未改装,,7.491361693834273
8062867,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,8,３ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,未改装,,7.477121254719663
8023236,中古マンション等,,8203,茨城県,土浦市,港町,土浦,13,４ＬＤＫ,75,,,,2007年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2009年第3四半期,未改装,,7.278753600952829
8048634,中古マンション等,,8217,茨城県,取手市,西,取手,25,３ＬＤＫ,65,,,,1986年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2017年第2四半期,未改装,,6.748188027006201
8019975,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2016年第4四半期,改装済み,,7.113943352306837
8048352,中古マンション等,,8217,茨城県,取手市,寺田,寺原,9,３ＬＤＫ,65,,,,1995年,,住宅,住宅,,,,準住居,60.0,200.0,2018年第4四半期,未改装,,6.845098040014257
8066651,中古マンション等,,8220,茨城県,つくば市,並木,つくば,,３ＬＤＫ,90,,,,2008年,ＲＣ,住宅,,,,,,,,2009年第2四半期,未改装,,7.380211241711606
8061199,中古マンション等,,8220,茨城県,つくば市,みどりの,みどりの,5,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2017年第4四半期,未改装,,7.278753600952829
8079392,中古マンション等,,8224,茨城県,守谷市,御所ケ丘,新守谷,7,３ＬＤＫ,65,,,,2007年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2015年第1四半期,,,7.204119982655925
8047223,中古マンション等,,8217,茨城県,取手市,片町,藤代,3,３ＬＤＫ,60,,,,1997年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,未改装,,7.113943352306837
8000656,中古マンション等,,8201,茨城県,水戸市,河和田,赤塚,14,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2022年第1四半期,未改装,,6.845098040014257
8006808,中古マンション等,,8201,茨城県,水戸市,堀町,赤塚,30分～60分,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第3四半期,未改装,,7.146128035678238
