ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
37017651,中古マンション等,,37202,香川県,丸亀市,田村町,丸亀,30分～60分,３ＬＤＫ,65,,,,,,,,,,,準工業,60.0,200.0,2019年第1四半期,改装済み,,7.146128035678238
37011361,中古マンション等,,37201,香川県,高松市,上福岡町,林道,10,３ＬＤＫ,85,,,,1988年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2016年第3四半期,未改装,,6.924279286061882
37013831,中古マンション等,,37201,香川県,高松市,木太町,木太東口,11,３ＬＤＫ,70,,,,2009年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第1四半期,未改装,,7.2552725051033065
37002133,中古マンション等,,37201,香川県,高松市,桜町,栗林,2,３ＬＤＫ,80,,,,2016年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2022年第3四半期,未改装,,7.57978359661681
37008702,中古マンション等,,37201,香川県,高松市,西宝町,昭和町(香川),4,２ＬＤＫ,65,,,,2005年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第3四半期,改装済み,,7.176091259055681
37005313,中古マンション等,,37201,香川県,高松市,太田下町,太田(高松),19,３ＬＤＫ,80,,,,2007年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2018年第3四半期,未改装,,7.301029995663981
37019595,中古マンション等,,37202,香川県,丸亀市,土器町東,丸亀,22,３ＬＤＫ,80,,,,1979年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第1四半期,未改装,,6.724275869600789
37003567,中古マンション等,,37201,香川県,高松市,浜ノ町,高松(香川),13,１Ｋ,30,,,,1975年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2020年第2四半期,未改装,,6.361727836017593
37006706,中古マンション等,,37201,香川県,高松市,上之町,三条(高松),8,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第4四半期,未改装,,7.146128035678238
37009674,中古マンション等,,37201,香川県,高松市,西宝町,昭和町(香川),7,３ＬＤＫ,80,,,,1990年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第3四半期,改装済み,,6.903089986991944
37005974,中古マンション等,,37201,香川県,高松市,番町,瓦町,10,３ＬＤＫ,90,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第4四半期,未改装,,7.4623979978989565
37003575,中古マンション等,,37201,香川県,高松市,浜ノ町,高松(香川),8,４ＬＤＫ,105,,,,1974年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2019年第3四半期,未改装,,6.732393759822968
37018021,中古マンション等,,37202,香川県,丸亀市,西平山町,丸亀,6,１Ｋ,15,,,,,,,その他,,,,近隣商業,80.0,200.0,2022年第1四半期,,,6.176091259055681
37005105,中古マンション等,,37201,香川県,高松市,栗林町,栗林公園,5,３ＬＤＫ,75,,,,2000年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2021年第3四半期,未改装,,7.342422680822207
37014293,中古マンション等,,37201,香川県,高松市,林町,元山(高松),23,２ＤＫ,65,,,,1997年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第2四半期,未改装,,7.0
37007392,中古マンション等,,37201,香川県,高松市,高松町,屋島,1,３ＤＫ,65,,,,1990年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第2四半期,未改装,,6.812913356642856
37010302,中古マンション等,,37201,香川県,高松市,今里町,花園(高松),8,３ＬＤＫ,65,,,,1989年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第4四半期,改装済み,,7.176091259055681
37000417,中古マンション等,,37201,香川県,高松市,太田上町,太田(高松),18,３ＬＤＫ,65,,,,1994年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第4四半期,未改装,,6.9084850188786495
37004296,中古マンション等,,37201,香川県,高松市,松福町,今橋,8,１Ｋ,30,,,,1991年,ＳＲＣ,住宅,住宅,,,,工業,60.0,200.0,2020年第4四半期,,,6.623249290397901
37004492,中古マンション等,,37201,香川県,高松市,宮脇町,昭和町(香川),9,３ＬＤＫ,80,,,,1988年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2022年第4四半期,改装済み,,7.041392685158225
37019364,中古マンション等,,37202,香川県,丸亀市,中府町,丸亀,21,３ＬＤＫ,75,,,,1998年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第1四半期,改装済み,,6.991226075692495
37003981,中古マンション等,,37201,香川県,高松市,伏石町,伏石,13,３ＬＤＫ,65,,,,2017年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2022年第2四半期,未改装,,7.342422680822207
37008041,中古マンション等,,37201,香川県,高松市,牟礼町牟礼,八栗,7,３ＤＫ,55,,,,1989年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2014年第2四半期,未改装,,6.633468455579586
37013409,中古マンション等,,37201,香川県,高松市,牟礼町牟礼,古高松南,3,４ＬＤＫ,75,,,,1974年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2012年第4四半期,未改装,,5.8750612633917
37018897,中古マンション等,,37202,香川県,丸亀市,中府町,丸亀,19,４ＤＫ,65,,,,1992年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2014年第1四半期,未改装,調停・競売等,6.778151250383644
37003490,中古マンション等,,37201,香川県,高松市,花園町,花園(高松),5,３ＬＤＫ,65,,,,2009年,ＲＣ,,住宅,,,,近隣商業,80.0,300.0,2021年第4四半期,未改装,,7.204119982655925
37008915,中古マンション等,,37201,香川県,高松市,錦町,高松(香川),8,２ＬＤＫ,55,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2010年第4四半期,未改装,,6.929418925714293
37000509,中古マンション等,,37201,香川県,高松市,太田下町,伏石,5,３ＬＤＫ,70,,,,1999年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2022年第3四半期,改装済み,,7.113943352306837
37014216,中古マンション等,,37201,香川県,高松市,錦町,高松(香川),13,１Ｋ,20,,,,1985年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2013年第2四半期,改装済み,,6.146128035678238
37003419,中古マンション等,,37201,香川県,高松市,錦町,高松(香川),6,３ＬＤＫ,85,,,,2009年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第3四半期,未改装,,7.431363764158987
37004307,中古マンション等,,37201,香川県,高松市,松福町,松島二丁目,4,１Ｋ,20,,,,1989年,ＲＣ,,住宅,,,,準工業,60.0,200.0,2023年第2四半期,,,6.079181246047625
37017201,中古マンション等,,37202,香川県,丸亀市,今津町,讃岐塩屋,18,３ＬＤＫ,70,,,,,,,住宅,,,,１種住居,60.0,200.0,2021年第4四半期,未改装,,6.698970004336019
37008931,中古マンション等,,37201,香川県,高松市,花園町,花園(高松),3,３ＬＤＫ,65,,,,2009年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第2四半期,未改装,,7.230448921378274
37003495,中古マンション等,,37201,香川県,高松市,花園町,栗林,5,２ＬＤＫ,65,,,,2009年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,,,7.204119982655925
37008452,中古マンション等,,37201,香川県,高松市,栗林町,栗林公園,5,３ＬＤＫ,95,,,,2000年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2017年第2四半期,未改装,,7.447158031342219
37011465,中古マンション等,,37201,香川県,高松市,木太町,木太町,7,４ＤＫ,75,,,,1979年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2016年第4四半期,改装済み,,6.778151250383644
37016529,中古マンション等,,37201,香川県,高松市,浜ノ町,高松(香川),4,４ＬＤＫ,95,,,,2003年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,7.477121254719663
37010061,中古マンション等,,37201,香川県,高松市,松縄町,三条(高松),24,３ＬＤＫ,70,,,,2005年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2011年第2四半期,未改装,,7.2552725051033065
37014146,中古マンション等,,37201,香川県,高松市,中央町,栗林公園北口,5,１ＤＫ,30,,,,1992年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2013年第4四半期,未改装,,6.491361693834273
37004233,中古マンション等,,37201,香川県,高松市,松縄町,林道,11,３ＬＤＫ,75,,,,2004年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2023年第3四半期,改装済み,,7.361727836017593
37019878,中古マンション等,,37202,香川県,丸亀市,富屋町,丸亀,5,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第4四半期,未改装,,7.278753600952829
37012628,中古マンション等,,37201,香川県,高松市,牟礼町牟礼,八栗,7,３ＬＤＫ,65,,,,1989年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2016年第2四半期,未改装,,6.778151250383644
37008730,中古マンション等,,37201,香川県,高松市,塩江町上西,空港通り,2H～,３ＬＤＫ,40,,,,1988年,ＲＣ,住宅,,,,,都計外,,,2010年第2四半期,未改装,,6.0
37011578,中古マンション等,,37201,香川県,高松市,宮脇町,栗林公園北口,13,１Ｋ,15,,,,1990年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第4四半期,未改装,調停・競売等,5.991226075692495
37011479,中古マンション等,,37201,香川県,高松市,丸の内,片原町(高松),4,オープンフロア,35,,,,1986年,ＳＲＣ,事務所,事務所,,,,商業,80.0,400.0,2015年第4四半期,未改装,,6.740362689494244
37021214,中古マンション等,,37202,香川県,丸亀市,西平山町,丸亀,5,１Ｋ,15,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,5.6020599913279625
37008601,中古マンション等,,37201,香川県,高松市,楠上町,栗林,3,３ＬＤＫ,75,,,,1997年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第1四半期,未改装,,7.041392685158225
37002255,中古マンション等,,37201,香川県,高松市,塩江町上西,仏生山,2H～,１ＬＤＫ,45,,,,1988年,,,住宅,,,,都計外,,,2023年第1四半期,未改装,,5.778151250383644
37007269,中古マンション等,,37201,香川県,高松市,高松町,屋島,1,３ＬＤＫ,65,,,,1990年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2014年第1四半期,改装済み,,6.770852011642144
37007182,中古マンション等,,37201,香川県,高松市,西宝町,昭和町(香川),8,４ＤＫ,65,,,,1977年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2017年第4四半期,改装済み,,6.707570176097937
37011184,中古マンション等,,37201,香川県,高松市,浜ノ町,高松(香川),5,３ＬＤＫ,70,,,,1987年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2015年第4四半期,改装済み,,7.176091259055681
37005099,中古マンション等,,37201,香川県,高松市,栗林町,栗林公園,8,３ＬＤＫ,70,,,,1997年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第1四半期,改装済み,,7.079181246047625
37000013,中古マンション等,,37201,香川県,高松市,茜町,昭和町(香川),13,３ＬＤＫ,60,,,,1990年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2020年第3四半期,改装済み,,6.812913356642856
37011173,中古マンション等,,37201,香川県,高松市,岡本町,岡本(高松),8,２ＬＤＫ,80,,,,1994年,ＲＣ,住宅,住宅,,,,非線引き,60.0,200.0,2016年第4四半期,未改装,,6.832508912706237
37011935,中古マンション等,,37201,香川県,高松市,多賀町,花園(高松),6,２ＬＤＫ,55,,,,2009年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2016年第3四半期,改装済み,,7.204119982655925
37013799,中古マンション等,,37201,香川県,高松市,木太町,春日川,8,３ＬＤＫ,65,,,,1998年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第4四半期,未改装,,7.079181246047625
37010336,中古マンション等,,37201,香川県,高松市,太田上町,太田(高松),7,３ＬＤＫ,70,,,,2004年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第4四半期,改装済み,,7.230448921378274
37007795,中古マンション等,,37201,香川県,高松市,古新町,高松(香川),8,２ＬＤＫ,70,,,,1981年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第2四半期,未改装,,6.740362689494244
37007539,中古マンション等,,37201,香川県,高松市,錦町,高松(香川),8,,30,,,,1985年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第3四半期,,,6.505149978319906
37012933,中古マンション等,,37201,香川県,高松市,塩上町,瓦町,6,１Ｒ,15,,,,1989年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第2四半期,未改装,調停・競売等,6.278753600952829
37007542,中古マンション等,,37201,香川県,高松市,錦町,高松(香川),3,４ＬＤＫ,115,,,,2006年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第1四半期,未改装,,7.568201724066995
37018809,中古マンション等,,37202,香川県,丸亀市,土居町,丸亀,21,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第3四半期,未改装,,7.079181246047625
37001524,中古マンション等,,37201,香川県,高松市,北浜町,片原町(高松),8,１ＤＫ,20,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第4四半期,未改装,,6.230448921378274
37012695,中古マンション等,,37201,香川県,高松市,屋島西町,春日川,7,３ＬＤＫ,70,,,,1974年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2016年第1四半期,未改装,,6.698970004336019
37005664,中古マンション等,,37201,香川県,高松市,塩上町,瓦町,3,３ＬＤＫ,70,,,,2016年,ＲＣ,,住宅,,,,近隣商業,80.0,300.0,2018年第2四半期,,,7.380211241711606
37001419,中古マンション等,,37201,香川県,高松市,木太町,林道,23,３ＬＤＫ,65,,,,1996年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2021年第4四半期,未改装,,6.991226075692495
37002155,中古マンション等,,37201,香川県,高松市,桜町,栗林公園,2,１ＬＤＫ＋Ｓ,70,,,,2008年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2023年第2四半期,未改装,,7.477121254719663
37002609,中古マンション等,,37201,香川県,高松市,高松町,琴電屋島,8,３ＬＤＫ,70,,,,,ＲＣ,,住宅,,,,２種住居,60.0,200.0,2019年第1四半期,改装済み,,7.113943352306837
37013309,中古マンション等,,37201,香川県,高松市,松縄町,三条(高松),15,２ＬＤＫ,65,,,,2005年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第3四半期,未改装,,7.146128035678238
37003059,中古マンション等,,37201,香川県,高松市,中央町,栗林公園北口,7,３ＬＤＫ,100,,,,2008年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第4四半期,未改装,,7.505149978319906
37019874,中古マンション等,,37202,香川県,丸亀市,土器町東,丸亀,23,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第3四半期,未改装,,6.6020599913279625
37005085,中古マンション等,,37201,香川県,高松市,栗林町,栗林公園,5,３ＬＤＫ,75,,,,2000年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2023年第1四半期,未改装,,7.380211241711606
37019290,中古マンション等,,37202,香川県,丸亀市,津森町,丸亀,21,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第2四半期,改装済み,,7.176091259055681
37018049,中古マンション等,,37202,香川県,丸亀市,原田町,丸亀,30分～60分,４ＬＤＫ,95,,,,,,,住宅,,,,非線引き,70.0,200.0,2022年第4四半期,未改装,,7.113943352306837
37011176,中古マンション等,,37201,香川県,高松市,岡本町,岡本(高松),8,３ＬＤＫ,80,,,,1994年,ＲＣ,住宅,住宅,,,,非線引き,60.0,200.0,2016年第1四半期,未改装,,6.301029995663981
37019363,中古マンション等,,37202,香川県,丸亀市,中府町,丸亀,24,３ＬＤＫ,65,,,,1998年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第1四半期,改装済み,,6.977723605288848
37014424,中古マンション等,,37201,香川県,高松市,丸の内,片原町(高松),5,１ＬＤＫ,50,,,,1986年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第1四半期,改装済み,,6.919078092376074
37005301,中古マンション等,,37201,香川県,高松市,太田上町,太田(高松),16,３ＬＤＫ,70,,,,1998年,ＳＲＣ,,住宅,,,,２種住居,60.0,200.0,2018年第2四半期,未改装,,7.0
37015058,中古マンション等,,37201,香川県,高松市,高松町,琴電屋島,8,３ＬＤＫ,75,,,,2000年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2009年第4四半期,未改装,調停・競売等,6.959041392321094
37019712,中古マンション等,,37202,香川県,丸亀市,今津町,丸亀,21,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第1四半期,改装済み,,6.7558748556724915
37003062,中古マンション等,,37201,香川県,高松市,中央町,栗林公園北口,7,３ＬＤＫ,85,,,,2002年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第2四半期,未改装,,7.301029995663981
37020889,中古マンション等,,37202,香川県,丸亀市,西平山町,丸亀,5,１Ｋ,35,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,5.903089986991944
37001492,中古マンション等,,37201,香川県,高松市,木太町,元山(高松),24,３ＬＤＫ,70,,,,2016年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2023年第1四半期,,,7.342422680822207
37011215,中古マンション等,,37201,香川県,高松市,林町,元山(高松),30分～60分,２ＬＤＫ,65,,,,2006年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2015年第4四半期,未改装,,6.568201724066995
37007188,中古マンション等,,37201,香川県,高松市,西宝町,昭和町(香川),7,１Ｋ,15,,,,1984年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2017年第3四半期,未改装,,6.301029995663981
37008553,中古マンション等,,37201,香川県,高松市,木太町,林道,23,４ＬＤＫ,80,,,,1996年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第2四半期,未改装,,6.763427993562937
37012940,中古マンション等,,37201,香川県,高松市,塩江町安原上東,空港通り,2H～,２ＤＫ,30,,,,1978年,ＲＣ,住宅,,,,,都計外,,,2012年第3四半期,未改装,,6.230448921378274
37005190,中古マンション等,,37201,香川県,高松市,茜町,昭和町(香川),10,２ＤＫ,55,,,,1990年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2018年第4四半期,未改装,,6.799340549453582
37014414,中古マンション等,,37201,香川県,高松市,松福町,今橋,8,２ＤＫ,40,,,,1991年,ＳＲＣ,住宅,,,,,工業,60.0,200.0,2013年第1四半期,改装済み,,6.740362689494244
37006368,中古マンション等,,37201,香川県,高松市,太田下町,三条(高松),16,３ＬＤＫ,70,,,,1998年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2014年第3四半期,未改装,,7.0
37000937,中古マンション等,,37201,香川県,高松市,上之町,三条(高松),8,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第1四半期,未改装,,7.146128035678238
37013133,中古マンション等,,37201,香川県,高松市,中野町,栗林公園北口,5,３ＬＤＫ,80,,,,2008年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第3四半期,未改装,,7.2552725051033065
37013286,中古マンション等,,37201,香川県,高松市,古新町,高松(香川),8,３ＬＤＫ,75,,,,2001年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,未改装,,7.278753600952829
37020892,中古マンション等,,37202,香川県,丸亀市,西本町,丸亀,6,３ＬＤＫ,65,,,,1987年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第4四半期,未改装,調停・競売等,6.556302500767287
37008900,中古マンション等,,37201,香川県,高松市,中野町,栗林公園北口,3,３ＬＤＫ,80,,,,2008年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第1四半期,未改装,,7.301029995663981
37019368,中古マンション等,,37202,香川県,丸亀市,西平山町,丸亀,5,１Ｋ,20,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2010年第2四半期,未改装,,5.778151250383644
37002196,中古マンション等,,37201,香川県,高松市,三条町,三条(高松),9,３ＬＤＫ,65,,,,2007年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2019年第1四半期,未改装,,7.176091259055681
37008604,中古マンション等,,37201,香川県,高松市,香西北町,香西,30分～60分,３ＬＤＫ,75,,,,1992年,ＲＣ,住宅,,,,,非線引き,60.0,200.0,2010年第3四半期,未改装,,6.7160033436347994
37001979,中古マンション等,,37201,香川県,高松市,国分寺町新居,端岡,8,３ＬＤＫ,60,,,,1994年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2021年第2四半期,未改装,,6.724275869600789
37000529,中古マンション等,,37201,香川県,高松市,太田下町,伏石,8,３ＬＤＫ,70,,,,1992年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2021年第2四半期,未改装,,6.342422680822207
37017884,中古マンション等,,37202,香川県,丸亀市,土器町東,宇多津,28,３ＬＤＫ,75,,,,1990年,ＳＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第3四半期,,,7.041392685158225
37012795,中古マンション等,,37201,香川県,高松市,香西北町,香西,30分～60分,４ＬＤＫ,75,,,,1992年,ＳＲＣ,住宅,,,,,非線引き,60.0,100.0,2012年第2四半期,未改装,,6.897627091290442
37005540,中古マンション等,,37201,香川県,高松市,楠上町,栗林公園,4,２ＬＤＫ,90,,,,1987年,ＲＣ,,住宅,,,,２種住居,60.0,200.0,2018年第2四半期,改装済み,,7.278753600952829
37003538,中古マンション等,,37201,香川県,高松市,浜ノ町,高松(香川),6,３ＬＤＫ,75,,,,2005年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第2四半期,未改装,,7.447158031342219
37004489,中古マンション等,,37201,香川県,高松市,宮脇町,昭和町(香川),8,,70,,,,1995年,ＳＲＣ,,住宅,,,,近隣商業,80.0,300.0,2023年第3四半期,改装済み,,7.113943352306837
37008941,中古マンション等,,37201,香川県,高松市,花ノ宮町,三条(高松),10,３ＬＤＫ,80,,,,1999年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第4四半期,改装済み,,7.146128035678238
37006202,中古マンション等,,37201,香川県,高松市,屋島西町,潟元,15,３ＬＤＫ,70,,,,1992年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2018年第4四半期,改装済み,,6.832508912706237
37003645,中古マンション等,,37201,香川県,高松市,林町,元山(高松),29,４ＬＤＫ,95,,,,2006年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2022年第2四半期,未改装,,6.176091259055681
37011760,中古マンション等,,37201,香川県,高松市,屋島西町,潟元,7,３ＬＤＫ,50,,,,1974年,ＳＲＣ,住宅,その他,,,,近隣商業,80.0,200.0,2015年第2四半期,未改装,,5.8750612633917
37007693,中古マンション等,,37201,香川県,高松市,錦町,高松(香川),8,１Ｋ,20,,,,1985年,ＲＣ,住宅,その他,,,,商業,80.0,400.0,2017年第1四半期,未改装,,6.477121254719663
37005668,中古マンション等,,37201,香川県,高松市,塩江町安原上東,空港通り,2H～,１ＤＫ,30,,,,1978年,ＳＲＣ,,住宅,,,,都計外,,,2018年第4四半期,未改装,,5.698970004336019
37007933,中古マンション等,,37201,香川県,高松市,宮脇町,昭和町(香川),9,３ＬＤＫ,85,,,,1988年,ＳＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2014年第3四半期,改装済み,,7.176091259055681
37013499,中古マンション等,,37201,香川県,高松市,栗林町,栗林公園,6,３ＬＤＫ,70,,,,2005年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第1四半期,改装済み,,7.230448921378274
