ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
44002133,中古マンション等,,44201,大分県,大分市,城崎町,大分,19,３ＬＤＫ,75,,,,2009年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第4四半期,未改装,,7.176091259055681
44019411,中古マンション等,,44202,大分県,別府市,幸町,別府(大分),18,３ＬＤＫ,70,,,,1999年,ＳＲＣ,住宅,住宅,,,,商業,,,2017年第3四半期,未改装,,7.204119982655925
44004816,中古マンション等,,44201,大分県,大分市,南春日町,大分,20,３ＬＤＫ,85,,,,,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2022年第3四半期,未改装,,7.556302500767287
44010879,中古マンション等,,44201,大分県,大分市,大字小池原,高城,21,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2015年第2四半期,未改装,,6.845098040014257
44014468,中古マンション等,,44201,大分県,大分市,にじが丘,大分,30分～60分,３ＬＤＫ,90,,,,1992年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第3四半期,未改装,,6.929418925714293
44015780,中古マンション等,,44201,大分県,大分市,大手町,大分,18,１Ｋ,20,,,,1974年,ＲＣ,住宅,,,,,商業,80.0,400.0,2007年第3四半期,未改装,,6.079181246047625
44010452,中古マンション等,,44201,大分県,大分市,南春日町,大分,21,４ＬＤＫ,85,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第3四半期,未改装,,7.380211241711606
44021288,中古マンション等,,44202,大分県,別府市,石垣東,別府(大分),30分～60分,３ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,7.041392685158225
44006226,中古マンション等,,44201,大分県,大分市,府内町,大分,9,２ＤＫ,70,,,,,,住宅,住宅,,,,商業,80.0,400.0,2018年第2四半期,未改装,,7.146128035678238
44009298,中古マンション等,,44201,大分県,大分市,府内町,大分,8,２ＬＤＫ,60,,,,2003年,ＳＲＣ,,その他,,,,商業,80.0,400.0,2017年第3四半期,未改装,,7.230448921378274
44009577,中古マンション等,,44201,大分県,大分市,大道町,大分,22,３ＬＤＫ,70,,,,1992年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第1四半期,改装済み,,7.0
44015631,中古マンション等,,44201,大分県,大分市,明野北,高城,28,４ＬＤＫ,85,,,,,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2008年第3四半期,改装済み,,7.146128035678238
44015390,中古マンション等,,44201,大分県,大分市,大字羽屋,古国府,8,３ＬＤＫ,80,,,,1993年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2009年第4四半期,未改装,調停・競売等,6.857332496431268
44021403,中古マンション等,,44202,大分県,別府市,亀川四の湯町,亀川,15,３ＬＤＫ,70,,,,2001年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第4四半期,未改装,,7.079181246047625
44015188,中古マンション等,,44201,大分県,大分市,碩田町,大分,30分～60分,４ＬＤＫ,95,,,,2008年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2009年第2四半期,未改装,,7.4623979978989565
44021484,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分～60分,１Ｋ,35,,,,,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第4四半期,改装済み,,7.0
44007215,中古マンション等,,44201,大分県,大分市,碩田町,大分,29,３ＬＤＫ,80,,,,2008年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2014年第4四半期,未改装,,7.278753600952829
44006746,中古マンション等,,44201,大分県,大分市,明野北,高城,26,３ＬＤＫ,70,,,,1990年,ＳＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第3四半期,未改装,調停・競売等,6.832508912706237
44014979,中古マンション等,,44201,大分県,大分市,大字鴛野,敷戸,6,３ＬＤＫ,75,,,,1992年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2009年第2四半期,改装済み,,6.954242509439325
44018703,中古マンション等,,44202,大分県,別府市,浜脇,東別府,4,４ＬＤＫ,95,,,,,,住宅,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,7.204119982655925
44001000,中古マンション等,,44201,大分県,大分市,大字片島,滝尾,14,３ＬＤＫ,70,,,,1997年,ＲＣ,,住宅,,,,準工業,60.0,200.0,2021年第2四半期,未改装,,7.146128035678238
44005767,中古マンション等,,44201,大分県,大分市,寿町,大分,15,２ＤＫ,35,,,,1994年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,6.653212513775344
44000738,中古マンション等,,44201,大分県,大分市,大津町,大分,30分～60分,４ＬＤＫ,105,,,,,ＳＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,改装済み,,7.204119982655925
44001132,中古マンション等,,44201,大分県,大分市,金池南,大分,30分～60分,２ＬＤＫ,50,,,,1973年,,住宅,住宅,,,,,,,2021年第1四半期,改装済み,,7.079181246047625
44019215,中古マンション等,,44202,大分県,別府市,鶴見,別府大学,30分～60分,４ＬＤＫ,85,,,,2003年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第3四半期,未改装,,7.146128035678238
44010231,中古マンション等,,44201,大分県,大分市,にじが丘,西大分,30分～60分,３ＬＤＫ,85,,,,1992年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第4四半期,未改装,,7.079181246047625
44006398,中古マンション等,,44201,大分県,大分市,大字三芳,南大分,18,４ＬＤＫ,90,,,,2002年,ＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2018年第1四半期,未改装,,7.146128035678238
44006565,中古マンション等,,44201,大分県,大分市,大字市,豊後国分,30分～60分,３ＬＤＫ,70,,,,2009年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2014年第1四半期,未改装,,7.278753600952829
44004812,中古マンション等,,44201,大分県,大分市,南春日町,大分,16,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2023年第1四半期,未改装,,7.361727836017593
44013895,中古マンション等,,44201,大分県,大分市,大道町,大分,18,３ＬＤＫ,65,,,,1993年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第3四半期,未改装,,7.079181246047625
44008083,中古マンション等,,44201,大分県,大分市,中島西,大分,15,,85,,,,1995年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2010年第4四半期,未改装,,7.176091259055681
44012051,中古マンション等,,44201,大分県,大分市,大字皆春,鶴崎,20,３ＬＤＫ,65,,,,1992年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2015年第3四半期,未改装,,6.977723605288848
44014367,中古マンション等,,44201,大分県,大分市,田室町,大分,9,４ＬＤＫ,75,,,,1984年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第3四半期,改装済み,,6.977723605288848
44000157,中古マンション等,,44201,大分県,大分市,明野東,高城,30分～60分,３ＬＤＫ,75,,,,1996年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第4四半期,,,7.176091259055681
44018454,中古マンション等,,44202,大分県,別府市,山の手町,別府(大分),19,２ＬＤＫ,80,,,,2019年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2023年第1四半期,,,7.505149978319906
44009546,中古マンション等,,44201,大分県,大分市,大字皆春,鶴崎,21,３ＬＤＫ,75,,,,,,住宅,住宅,,,,準工業,60.0,200.0,2017年第4四半期,未改装,,7.176091259055681
44020630,中古マンション等,,44202,大分県,別府市,西野口町,別府(大分),8,３ＬＤＫ,95,,,,2000年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2016年第1四半期,未改装,,7.301029995663981
44003194,中古マンション等,,44201,大分県,大分市,長浜町,大分,21,３ＬＤＫ,70,,,,2013年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2022年第4四半期,,,7.3979400086720375
44001127,中古マンション等,,44201,大分県,大分市,金池南,大分,9,３ＬＤＫ,80,,,,,,住宅,住宅,,,,１種住居,60.0,300.0,2021年第4四半期,,,7.57978359661681
44007671,中古マンション等,,44201,大分県,大分市,大字千歳,鶴崎,23,４ＬＤＫ,85,,,,1991年,ＳＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第1四半期,未改装,,6.897627091290442
44009570,中古マンション等,,44201,大分県,大分市,大道町,大分,15,１ＬＤＫ,40,,,,1985年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第2四半期,改装済み,,6.477121254719663
44008824,中古マンション等,,44201,大分県,大分市,城崎町,大分,23,３ＬＤＫ,105,,,,1991年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第4四半期,改装済み,,7.301029995663981
44011069,中古マンション等,,44201,大分県,大分市,大字勢家,大分,21,１ＤＫ,25,,,,1987年,ＲＣ,住宅,その他,,,,商業,80.0,400.0,2015年第3四半期,未改装,,6.431363764158987
44021384,中古マンション等,,44202,大分県,別府市,駅前本町,別府(大分),5,１ＬＤＫ,30,,,,1991年,ＲＣ,住宅,,,,,商業,80.0,400.0,2007年第4四半期,改装済み,,6.6020599913279625
44003142,中古マンション等,,44201,大分県,大分市,中島西,大分,16,４ＬＤＫ,75,,,,1995年,,住宅,住宅,,,,商業,80.0,400.0,2019年第1四半期,未改装,,7.230448921378274
44012774,中古マンション等,,44201,大分県,大分市,仲西町,高城,12,１Ｋ,25,,,,1991年,ＳＲＣ,住宅,,,,,近隣商業,80.0,200.0,2012年第3四半期,未改装,,6.176091259055681
44017370,中古マンション等,,44202,大分県,別府市,亀川四の湯町,亀川,15,４ＬＤＫ,80,,,,1996年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第4四半期,未改装,,7.176091259055681
44004147,中古マンション等,,44201,大分県,大分市,大字古国府,古国府,1,３ＬＤＫ,75,,,,2020年,,住宅,住宅,,,,,,,2020年第4四半期,未改装,,7.447158031342219
44009998,中古マンション等,,44201,大分県,大分市,新町,大分,12,３ＬＤＫ,65,,,,1993年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,改装済み,,7.146128035678238
44002541,中古マンション等,,44201,大分県,大分市,高城新町,高城,2,４ＬＤＫ,95,,,,2002年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2022年第2四半期,未改装,,7.278753600952829
44021671,中古マンション等,,44202,大分県,別府市,浜脇,東別府,3,３ＬＤＫ,120,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,7.230448921378274
44001859,中古マンション等,,44201,大分県,大分市,大字下郡,牧(大分),14,１ＤＫ,30,,,,1990年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,改装済み,,6.531478917042255
44018751,中古マンション等,,44202,大分県,別府市,青山町,別府(大分),15,３ＬＤＫ,75,,,,2008年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2014年第1四半期,未改装,,7.3222192947339195
44019634,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,19,１ＬＤＫ,35,,,,1991年,ＳＲＣ,住宅,,,,,,,,2011年第3四半期,未改装,,6.838849090737256
44012515,中古マンション等,,44201,大分県,大分市,大字佐野,大在,30分～60分,１Ｋ,20,,,,1991年,ＲＣ,住宅,住宅,,,,工業,60.0,200.0,2016年第1四半期,未改装,,6.079181246047625
44019392,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分～60分,１ＬＤＫ,45,,,,,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2017年第2四半期,,,6.447158031342219
44020713,中古マンション等,,44202,大分県,別府市,,別府大学,2,４ＬＤＫ,70,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第2四半期,未改装,,5.929418925714293
44006656,中古マンション等,,44201,大分県,大分市,大手町,大分,12,２ＤＫ,35,,,,1987年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第4四半期,未改装,,6.544068044350276
44003189,中古マンション等,,44201,大分県,大分市,長浜町,大分,16,１Ｋ,35,,,,1980年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第2四半期,未改装,,6.301029995663981
44019564,中古マンション等,,44202,大分県,別府市,大字南立石,別府(大分),30分～60分,３ＤＫ,55,,,,1983年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第3四半期,未改装,,6.819543935541868
44007032,中古マンション等,,44201,大分県,大分市,下郡北,牧(大分),16,２ＤＫ,45,,,,2011年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2014年第2四半期,未改装,,6.929418925714293
44006081,中古マンション等,,44201,大分県,大分市,中鶴崎,鶴崎,7,２Ｋ,30,,,,1993年,,住宅,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,6.4623979978989565
44021706,中古マンション等,,44202,大分県,別府市,大字南立石,別府(大分),30分～60分,２ＬＤＫ,50,,,,1975年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2008年第4四半期,改装済み,,6.653212513775344
44012851,中古マンション等,,44201,大分県,大分市,高城新町,高城,2,１ＤＫ,30,,,,1990年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,未改装,,6.3979400086720375
44021456,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,30分～60分,１Ｒ,35,,,,,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第4四半期,改装済み,,7.0
44000737,中古マンション等,,44201,大分県,大分市,大津町,大分,30分～60分,４ＬＤＫ＋Ｓ,105,,,,1999年,ＳＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,改装済み,,7.204119982655925
44019648,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,19,３ＬＤＫ,75,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2011年第1四半期,未改装,,7.113943352306837
44021418,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府(大分),1H～1H30,１ＬＤＫ,40,,,,,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第4四半期,,,7.146128035678238
44010589,中古マンション等,,44201,大分県,大分市,明野東,牧(大分),30分～60分,４ＬＤＫ,100,,,,2008年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第4四半期,未改装,,7.3979400086720375
44019704,中古マンション等,,44202,大分県,別府市,大字鉄輪,,,１Ｋ,30,,,,2006年,ＳＲＣ,住宅,,,,,,,,2011年第1四半期,改装済み,,7.2552725051033065
44004505,中古マンション等,,44201,大分県,大分市,三ケ田町,南大分,14,３ＬＤＫ,70,,,,2000年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2022年第2四半期,未改装,,7.176091259055681
44000118,中古マンション等,,44201,大分県,大分市,明野西,高城,30分～60分,３ＬＤＫ,70,,,,1996年,,,住宅,,,,１中住専,60.0,200.0,2022年第1四半期,未改装,,7.0
44004153,中古マンション等,,44201,大分県,大分市,大字古国府,古国府,5,３ＬＤＫ,80,,,,2020年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2020年第3四半期,,,7.431363764158987
44013836,中古マンション等,,44201,大分県,大分市,上野丘,大分,15,３ＬＤＫ,90,,,,1991年,ＲＣ,住宅,,,,,,,,2013年第4四半期,未改装,,7.146128035678238
44021452,中古マンション等,,44202,大分県,別府市,大字鉄輪,別府大学,29,１ＤＫ,40,,,,1982年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第2四半期,改装済み,,7.380211241711606
44003790,中古マンション等,,44201,大分県,大分市,大字羽屋,古国府,19,４ＬＤＫ,80,,,,1989年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2019年第4四半期,未改装,,6.991226075692495
44009984,中古マンション等,,44201,大分県,大分市,城崎町,大分,19,３ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2011年第1四半期,改装済み,,7.0
44011483,中古マンション等,,44201,大分県,大分市,大道町,大分,5,１ＤＫ,30,,,,1997年,ＲＣ,住宅,,,,,,,,2012年第1四半期,,,6.447158031342219
44006537,中古マンション等,,44201,大分県,大分市,明野北,高城,30分～60分,３ＬＤＫ,80,,,,2006年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2014年第3四半期,未改装,,7.146128035678238
44016936,中古マンション等,,44201,大分県,大分市,大字横尾,高城,1H～1H30,４ＬＤＫ,105,,,,2007年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2008年第3四半期,未改装,,7.278753600952829
44018442,中古マンション等,,44202,大分県,別府市,餅ケ浜町,別府(大分),24,２ＬＤＫ,75,,,,2000年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第1四半期,未改装,,7.278753600952829
44005766,中古マンション等,,44201,大分県,大分市,寿町,大分,16,４ＬＤＫ,75,,,,1997年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第2四半期,未改装,,7.113943352306837
44020484,中古マンション等,,44202,大分県,別府市,駅前本町,別府(大分),4,１ＬＤＫ,30,,,,,ＲＣ,住宅,その他,,,,商業,80.0,400.0,2016年第3四半期,未改装,,6.748188027006201
44012514,中古マンション等,,44201,大分県,大分市,大字佐野,大在,30分～60分,１Ｋ,20,,,,1991年,ＲＣ,住宅,住宅,,,,工業,60.0,200.0,2016年第1四半期,未改装,,6.079181246047625
44020199,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,16,１Ｋ,15,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,改装済み,,6.544068044350276
44015175,中古マンション等,,44201,大分県,大分市,勢家町,大分,25,３ＬＤＫ,75,,,,2001年,ＲＣ,住宅,,,,,商業,80.0,300.0,2009年第2四半期,未改装,,7.380211241711606
44013989,中古マンション等,,44201,大分県,大分市,金池町,大分,5,２ＬＤＫ,60,,,,2004年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第1四半期,未改装,,7.204119982655925
44017477,中古マンション等,,44202,大分県,別府市,大字北石垣,別府大学,2,４ＬＤＫ,70,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第3四半期,未改装,,6.929418925714293
44003548,中古マンション等,,44201,大分県,大分市,萩原,牧(大分),10,４ＬＤＫ,95,,,,2008年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2023年第3四半期,未改装,,7.3979400086720375
44021084,中古マンション等,,44202,大分県,別府市,上野口町,別府(大分),21,４ＬＤＫ,75,,,,1986年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2009年第2四半期,未改装,,6.724275869600789
44014928,中古マンション等,,44201,大分県,大分市,王子西町,西大分,9,３ＬＤＫ,75,,,,1991年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2009年第4四半期,改装済み,,7.041392685158225
44003203,中古マンション等,,44201,大分県,大分市,長浜町,大分,18,１Ｋ,20,,,,1980年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第4四半期,未改装,,6.342422680822207
44017673,中古マンション等,,44202,大分県,別府市,田の湯町,別府(大分),4,１ＤＫ,25,,,,1992年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第1四半期,改装済み,,6.653212513775344
44001436,中古マンション等,,44201,大分県,大分市,大字小池原,高城,25,２ＬＤＫ,65,,,,1995年,ＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2023年第3四半期,,,7.230448921378274
44007985,中古マンション等,,44201,大分県,大分市,王子西町,西大分,13,３ＬＤＫ,65,,,,1993年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第3四半期,未改装,調停・競売等,7.0
44004799,中古マンション等,,44201,大分県,大分市,大字皆春,鶴崎,19,３ＬＤＫ,65,,,,1992年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2019年第1四半期,未改装,,6.903089986991944
44011570,中古マンション等,,44201,大分県,大分市,生石港町,西大分,6,２ＬＤＫ,90,,,,1998年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2016年第1四半期,未改装,調停・競売等,7.113943352306837
44021670,中古マンション等,,44202,大分県,別府市,浜脇,東別府,6,２ＬＤＫ,85,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,6.845098040014257
44015271,中古マンション等,,44201,大分県,大分市,千代町,大分,15,４ＬＤＫ,80,,,,2000年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第3四半期,未改装,,7.230448921378274
44011769,中古マンション等,,44201,大分県,大分市,舞鶴町,大分,25,,55,,,,,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第3四半期,改装済み,,7.3222192947339195
44003225,中古マンション等,,44201,大分県,大分市,長浜町,大分,16,２ＬＤＫ,55,,,,1980年,ＲＣ,,住宅,,,,商業,80.0,400.0,2019年第2四半期,未改装,,6.6020599913279625
44020175,中古マンション等,,44202,大分県,別府市,青山町,別府(大分),18,３ＬＤＫ,100,,,,2008年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第2四半期,未改装,,7.447158031342219
44021094,中古マンション等,,44202,大分県,別府市,亀川四の湯町,亀川,13,,75,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,,調停・競売等,6.724275869600789
44017524,中古マンション等,,44202,大分県,別府市,大字北石垣,別府大学,2,４ＬＤＫ,70,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第4四半期,未改装,,6.924279286061882
44011584,中古マンション等,,44201,大分県,大分市,泉町,大分,28,２Ｋ,25,,,,1984年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2016年第3四半期,未改装,,6.301029995663981
44019906,中古マンション等,,44202,大分県,別府市,石垣東,別府大学,30分～60分,３ＬＤＫ,75,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第4四半期,未改装,,6.8512583487190755
