ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
43002120,中古マンション等,,43101,熊本県,熊本市中央区,練兵町,熊本,21,１Ｋ,20,,,,1980年,,住宅,住宅,,,,商業,80.0,500.0,2023年第2四半期,改装済み,,6.301029995663981
43020282,中古マンション等,,43104,熊本県,熊本市南区,南高江,川尻,14,４ＬＤＫ,75,,,,1995年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2009年第4四半期,未改装,調停・競売等,7.230448921378274
43005208,中古マンション等,,43101,熊本県,熊本市中央区,練兵町,熊本,21,２ＬＤＫ,55,,,,1979年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2016年第2四半期,未改装,,6.544068044350276
43003693,中古マンション等,,43101,熊本県,熊本市中央区,船場町,熊本,19,,20,,,,1990年,ＳＲＣ,住宅,住宅,,,,,,,2017年第1四半期,,,6.361727836017593
43002203,中古マンション等,,43101,熊本県,熊本市中央区,帯山,水前寺,24,３ＬＤＫ,65,,,,1991年,ＲＣ,,住宅,,,,,,,2018年第4四半期,未改装,,7.041392685158225
43004231,中古マンション等,,43101,熊本県,熊本市中央区,帯山,水前寺,30分～60分,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2015年第1四半期,未改装,,7.3222192947339195
43009770,中古マンション等,,43102,熊本県,熊本市東区,若葉,新水前寺,30分～60分,４ＬＤＫ,75,,,,1994年,ＲＣ,住宅,,,,,,,,2010年第3四半期,改装済み,,7.113943352306837
43008490,中古マンション等,,43102,熊本県,熊本市東区,若葉,新水前寺,30分～60分,３ＬＤＫ,55,,,,1987年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2021年第4四半期,改装済み,,7.146128035678238
43015505,中古マンション等,,43103,熊本県,熊本市西区,出町,上熊本(ＪＲ・熊本電鉄),15,３ＬＤＫ,90,,,,2008年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2009年第1四半期,未改装,,7.361727836017593
43001286,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,20,,25,,,,1988年,ＲＣ,,その他,,,,,,,2020年第4四半期,,,6.301029995663981
43014083,中古マンション等,,43103,熊本県,熊本市西区,田崎本町,熊本,9,３ＬＤＫ,60,,,,1990年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2014年第2四半期,改装済み,,6.880813592280791
43023093,中古マンション等,,43105,熊本県,熊本市北区,徳王,上熊本(ＪＲ・熊本電鉄),30分～60分,３ＬＤＫ,65,,,,1992年,ＲＣ,住宅,,,,,準住居,60.0,200.0,2014年第4四半期,未改装,,6.968482948553935
43007009,中古マンション等,,43102,熊本県,熊本市東区,健軍,熊本,1H～1H30,３ＬＤＫ,80,,,,2005年,ＲＣ,,住宅,,,,,,,2020年第1四半期,未改装,,7.301029995663981
43011375,中古マンション等,,43102,熊本県,熊本市東区,長嶺西,東海学園前,29,４ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2016年第4四半期,,,6.954242509439325
43023112,中古マンション等,,43105,熊本県,熊本市北区,徳王,上熊本(ＪＲ・熊本電鉄),30分～60分,３ＬＤＫ,65,,,,1991年,ＲＣ,住宅,,,,,準住居,60.0,200.0,2010年第2四半期,改装済み,,6.991226075692495
43004462,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,13,１Ｋ,25,,,,1991年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2015年第4四半期,未改装,,6.544068044350276
43003055,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,水前寺,20,１Ｋ,25,,,,1988年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2014年第4四半期,未改装,,6.230448921378274
43000994,中古マンション等,,43101,熊本県,熊本市中央区,米屋町,熊本,15,１Ｋ,25,,,,1991年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2019年第3四半期,未改装,,6.518513939877887
43002295,中古マンション等,,43101,熊本県,熊本市中央区,黒髪,竜田口,29,１Ｋ,20,,,,1990年,ＲＣ,,,,,,,,,2018年第3四半期,,,6.230448921378274
43001480,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,10,３ＬＤＫ,70,,,,1988年,,,住宅,,,,,,,2019年第1四半期,改装済み,,7.113943352306837
43006510,中古マンション等,,43101,熊本県,熊本市中央区,薬園町,藤崎宮前,14,３ＬＤＫ,65,,,,1992年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2008年第4四半期,未改装,,7.079181246047625
43017248,中古マンション等,,43104,熊本県,熊本市南区,南高江,川尻,14,４ＬＤＫ,75,,,,1995年,,,その他,,,,,,,2021年第4四半期,未改装,,6.968482948553935
43002758,中古マンション等,,43101,熊本県,熊本市中央区,帯山,水前寺,23,３ＬＤＫ,75,,,,2000年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2010年第3四半期,未改装,,7.176091259055681
43014436,中古マンション等,,43103,熊本県,熊本市西区,横手,上熊本(ＪＲ・熊本電鉄),30分～60分,３ＬＤＫ,60,,,,1993年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2017年第1四半期,未改装,,6.929418925714293
43002547,中古マンション等,,43101,熊本県,熊本市中央区,妙体寺町,水前寺,30分～60分,３ＬＤＫ,80,,,,戦前,ＳＲＣ,,住宅,,,,,,,2018年第3四半期,改装済み,,7.204119982655925
43000482,中古マンション等,,43101,熊本県,熊本市中央区,上通町,上熊本(ＪＲ・熊本電鉄),30分～60分,２ＬＤＫ,75,,,,1977年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第3四半期,改装済み,,7.301029995663981
43000156,中古マンション等,,43101,熊本県,熊本市中央区,大江,上熊本(ＪＲ・熊本電鉄),30分～60分,３ＬＤＫ,75,,,,2008年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2020年第2四半期,未改装,,7.3222192947339195
43002378,中古マンション等,,43101,熊本県,熊本市中央区,新大江,水前寺,5,２ＬＤＫ,65,,,,,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2018年第2四半期,未改装,,7.041392685158225
43006231,中古マンション等,,43101,熊本県,熊本市中央区,米屋町,熊本,15,３ＬＤＫ,65,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2008年第2四半期,未改装,,7.079181246047625
43001245,中古マンション等,,43101,熊本県,熊本市中央区,新屋敷,九品寺交差点,3,３ＬＤＫ,80,,,,2005年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2019年第4四半期,改装済み,,7.518513939877887
43002129,中古マンション等,,43101,熊本県,熊本市中央区,練兵町,熊本,21,２ＬＤＫ,55,,,,1979年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2021年第2四半期,改装済み,,6.778151250383644
43005046,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,東海学園前,8,１Ｒ,15,,,,1988年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第3四半期,未改装,,6.146128035678238
43017232,中古マンション等,,43104,熊本県,熊本市南区,馬渡,平成,13,３ＬＤＫ,85,,,,,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2020年第1四半期,未改装,,7.477121254719663
43001394,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,5,４ＬＤＫ,85,,,,1986年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2021年第4四半期,未改装,,6.954242509439325
43000180,中古マンション等,,43101,熊本県,熊本市中央区,大江,新水前寺,13,３ＬＤＫ,75,,,,,,住宅,住宅,,,,,,,2019年第2四半期,未改装,,7.113943352306837
43004570,中古マンション等,,43101,熊本県,熊本市中央区,保田窪,水前寺,18,１Ｒ,15,,,,1988年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第1四半期,未改装,,7.146128035678238
43011875,中古マンション等,,43102,熊本県,熊本市東区,山ノ内,水前寺,30分～60分,３ＬＤＫ,75,,,,1992年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2013年第1四半期,未改装,調停・競売等,7.0
43003951,中古マンション等,,43101,熊本県,熊本市中央区,神水本町,新水前寺,30分～60分,３ＬＤＫ,75,,,,1999年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第1四半期,,,7.176091259055681
43015269,中古マンション等,,43103,熊本県,熊本市西区,上熊本,上熊本(ＪＲ・熊本電鉄),4,３ＬＤＫ,70,,,,1983年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第4四半期,,,6.924279286061882
43001412,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,4,１Ｋ,20,,,,,,,住宅,,,,商業,80.0,400.0,2021年第2四半期,改装済み,,6.477121254719663
43001384,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,6,３ＬＤＫ,70,,,,1986年,,,住宅,,,,近隣商業,80.0,300.0,2022年第1四半期,改装済み,,7.176091259055681
43014038,中古マンション等,,43103,熊本県,熊本市西区,島崎,上熊本(ＪＲ・熊本電鉄),20,３ＬＤＫ,70,,,,1998年,ＲＣ,住宅,その他,,,,準工業,60.0,200.0,2014年第3四半期,,,7.176091259055681
43001604,中古マンション等,,43101,熊本県,熊本市中央区,中央街,熊本,30分～60分,２ＬＤＫ,90,,,,2001年,,住宅,住宅,,,,商業,80.0,600.0,2022年第1四半期,改装済み,,7.447158031342219
43003944,中古マンション等,,43101,熊本県,熊本市中央区,神水,新水前寺,24,４ＬＤＫ,80,,,,2001年,ＳＲＣ,住宅,,,,,,,,2011年第3四半期,未改装,,7.2552725051033065
43002722,中古マンション等,,43101,熊本県,熊本市中央区,大江,水前寺,21,１Ｋ,20,,,,1991年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第3四半期,改装済み,,6.301029995663981
43003815,中古マンション等,,43101,熊本県,熊本市中央区,出水,新水前寺,15,３ＬＤＫ,75,,,,1997年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第4四半期,未改装,,7.204119982655925
43005845,中古マンション等,,43101,熊本県,熊本市中央区,水前寺公園,新水前寺,8,２ＬＤＫ,80,,,,2009年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,7.414973347970818
43012625,中古マンション等,,43103,熊本県,熊本市西区,池田,上熊本(ＪＲ・熊本電鉄),16,２ＬＤＫ,65,,,,1995年,ＳＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2022年第2四半期,未改装,,6.954242509439325
43002808,中古マンション等,,43101,熊本県,熊本市中央区,京町,上熊本(ＪＲ・熊本電鉄),15,３ＬＤＫ,85,,,,1980年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第4四半期,未改装,,7.176091259055681
43001660,中古マンション等,,43101,熊本県,熊本市中央区,坪井,坪井川公園,3,４ＬＤＫ,80,,,,1989年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第4四半期,未改装,,7.041392685158225
43001014,中古マンション等,,43101,熊本県,熊本市中央区,桜町,熊本,26,３ＬＤＫ,85,,,,2019年,,,住宅,,,,商業,80.0,600.0,2021年第1四半期,未改装,,7.763427993562937
43013723,中古マンション等,,43103,熊本県,熊本市西区,上熊本,上熊本(ＪＲ・熊本電鉄),8,３ＬＤＫ,70,,,,1982年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2018年第4四半期,未改装,,6.845098040014257
43005820,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,5,４ＬＤＫ,95,,,,2004年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2009年第3四半期,未改装,,7.447158031342219
43012792,中古マンション等,,43103,熊本県,熊本市西区,春日,熊本,6,３ＬＤＫ,75,,,,2013年,,,住宅,,,,商業,80.0,500.0,2022年第2四半期,未改装,,7.518513939877887
43001021,中古マンション等,,43101,熊本県,熊本市中央区,桜町,熊本,29,,85,,,,2019年,ＳＲＣ,,住宅,,,,商業,80.0,600.0,2019年第4四半期,,,7.690196080028514
43012424,中古マンション等,,43102,熊本県,熊本市東区,長嶺西,水前寺,30分～60分,４ＬＤＫ,80,,,,1990年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2007年第2四半期,,,6.977723605288848
43005675,中古マンション等,,43101,熊本県,熊本市中央区,上鍛冶屋町,熊本,19,１ＤＫ,30,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2009年第2四半期,改装済み,,6.544068044350276
43005952,中古マンション等,,43101,熊本県,熊本市中央区,万町,熊本,15,２ＤＫ,45,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,未改装,調停・競売等,6.6127838567197355
43002514,中古マンション等,,43101,熊本県,熊本市中央区,東子飼町,水前寺,28,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,その他,,,,２種住居,60.0,200.0,2018年第3四半期,改装済み,,7.204119982655925
43004945,中古マンション等,,43101,熊本県,熊本市中央区,水前寺,水前寺,6,３ＬＤＫ,75,,,,1987年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第3四半期,改装済み,,7.079181246047625
43003742,中古マンション等,,43101,熊本県,熊本市中央区,萩原町,南熊本,5,３ＬＤＫ,75,,,,1988年,ＳＲＣ,,,,,,,,,2017年第4四半期,未改装,,6.903089986991944
43015770,中古マンション等,,43103,熊本県,熊本市西区,二本木,熊本,14,３ＬＤＫ,60,,,,1986年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第2四半期,未改装,調停・競売等,6.653212513775344
43012551,中古マンション等,,43102,熊本県,熊本市東区,保田窪,水前寺,30分～60分,４ＬＤＫ,85,,,,2007年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2008年第2四半期,未改装,,7.301029995663981
