ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
29026373,中古マンション等,,29206,奈良県,桜井市,大字三輪,三輪,3,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第2四半期,改装済み,,6.886490725172482
29030812,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,28,,25,,,,1995年,ＲＣ,住宅,住宅,,,,１低住専,40.0,60.0,2017年第2四半期,,,5.977723605288848
29011470,中古マンション等,,29201,奈良県,奈良市,法蓮町,新大宮,9,４ＬＤＫ,80,,,,1993年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第2四半期,未改装,,7.176091259055681
29017331,中古マンション等,,29203,奈良県,大和郡山市,柳町,近鉄郡山,18,３ＬＤＫ,75,,,,1992年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第4四半期,未改装,,6.857332496431268
29030175,中古マンション等,,29209,奈良県,生駒市,東生駒,東生駒,4,３ＬＤＫ,85,,,,1999年,ＲＣ,,,,,,１種住居,60.0,200.0,2018年第1四半期,未改装,,7.3979400086720375
29009152,中古マンション等,,29201,奈良県,奈良市,あやめ池南,菖蒲池,5,３ＬＤＫ,75,,,,2000年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2016年第1四半期,改装済み,,7.3222192947339195
29008422,中古マンション等,,29201,奈良県,奈良市,学園大和町,学園前(奈良),16,４ＬＤＫ,100,,,,2005年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第4四半期,未改装,,7.505149978319906
29007472,中古マンション等,,29201,奈良県,奈良市,南登美ヶ丘,学園前(奈良),24,３ＬＤＫ,85,,,,1999年,ＲＣ,住宅,,,,,１低住専,40.0,60.0,2010年第4四半期,未改装,,7.301029995663981
29007336,中古マンション等,,29201,奈良県,奈良市,百楽園,学園前(奈良),8,２ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,改装済み,,7.079181246047625
29035365,中古マンション等,,29210,奈良県,香芝市,真美ヶ丘,五位堂,24,４ＬＤＫ,95,,,,1997年,ＲＣ,住宅,住宅,,,,１中住専,50.0,150.0,2015年第2四半期,未改装,,7.301029995663981
29009022,中古マンション等,,29201,奈良県,奈良市,三碓町,富雄,15,３ＬＤＫ,60,,,,1987年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第1四半期,改装済み,,6.944482672150168
29018423,中古マンション等,,29203,奈良県,大和郡山市,柳町,近鉄郡山,11,３ＬＤＫ,75,,,,2005年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,未改装,,7.2552725051033065
29001642,中古マンション等,,29201,奈良県,奈良市,佐保台西町,平城山,1,,75,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2019年第2四半期,,,7.146128035678238
29023680,中古マンション等,,29205,奈良県,橿原市,新賀町,大和八木,6,３ＬＤＫ,75,,,,1992年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,未改装,,7.146128035678238
29015857,中古マンション等,,29203,奈良県,大和郡山市,朝日町,近鉄郡山,4,３ＬＤＫ,60,,,,1986年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2021年第4四半期,未改装,,6.832508912706237
29006616,中古マンション等,,29201,奈良県,奈良市,三条栄町,奈良,16,３ＬＤＫ,70,,,,1977年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,未改装,,6.690196080028514
29018887,中古マンション等,,29204,奈良県,天理市,指柳町,前栽,10,３ＬＤＫ,75,,,,1994年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2019年第2四半期,未改装,,7.079181246047625
29034361,中古マンション等,,29210,奈良県,香芝市,穴虫,二上,4,３ＬＤＫ,65,,,,2008年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2018年第2四半期,未改装,,7.230448921378274
29017601,中古マンション等,,29203,奈良県,大和郡山市,柳町,郡山(奈良),6,３ＬＤＫ,85,,,,1979年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第2四半期,未改装,,6.8061799739838875
29008610,中古マンション等,,29201,奈良県,奈良市,三条本町,奈良,4,２ＬＤＫ,55,,,,2011年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第1四半期,改装済み,,7.447158031342219
29005418,中古マンション等,,29201,奈良県,奈良市,秋篠早月町,大和西大寺,14,３ＬＤＫ,70,,,,2004年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第1四半期,改装済み,,7.380211241711606
29001675,中古マンション等,,29201,奈良県,奈良市,三条大宮町,奈良,9,４ＬＤＫ,100,,,,2005年,ＲＣ,,住宅,,,,商業,80.0,400.0,2019年第2四半期,,,7.447158031342219
29001782,中古マンション等,,29201,奈良県,奈良市,三条本町,奈良,2,３ＬＤＫ,65,,,,1980年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第1四半期,未改装,,7.041392685158225
29033544,中古マンション等,,29209,奈良県,生駒市,元町,生駒,10,２ＬＤＫ＋Ｓ,65,,,,1999年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第1四半期,未改装,,7.113943352306837
29031171,中古マンション等,,29209,奈良県,生駒市,真弓,学研北生駒,3,２ＤＫ,45,,,,1990年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2010年第3四半期,未改装,,6.6020599913279625
29045378,中古マンション等,,29425,奈良県,北葛城郡王寺町,久度,王寺,6,３ＬＤＫ,80,,,,2017年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,未改装,,7.5910646070264995
29044628,中古マンション等,,29424,奈良県,北葛城郡上牧町,大字上牧,志都美,21,３ＬＤＫ,80,,,,1991年,ＲＣ,,住宅,,,,調整区域,50.0,80.0,2022年第1四半期,未改装,,6.799340549453582
29010602,中古マンション等,,29201,奈良県,奈良市,三碓,富雄,14,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2012年第3四半期,未改装,,7.2552725051033065
29029418,中古マンション等,,29209,奈良県,生駒市,辻町,東生駒,9,２ＬＤＫ,55,,,,1977年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第3四半期,未改装,,6.778151250383644
29022774,中古マンション等,,29205,奈良県,橿原市,上品寺町,大和八木,11,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,未改装,,7.176091259055681
29011828,中古マンション等,,29201,奈良県,奈良市,西大寺国見町,大和西大寺,6,３ＬＤＫ,70,,,,1994年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2009年第4四半期,改装済み,,7.146128035678238
29007664,中古マンション等,,29201,奈良県,奈良市,学園大和町,学園前(奈良),15,３ＬＤＫ,70,,,,2000年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2011年第3四半期,未改装,,7.146128035678238
29005668,中古マンション等,,29201,奈良県,奈良市,杉ヶ町,奈良,6,３ＬＤＫ,65,,,,1999年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第2四半期,未改装,,7.176091259055681
29015757,中古マンション等,,29202,奈良県,大和高田市,昭和町,高田(奈良),12,４ＬＤＫ,70,,,,1992年,ＲＣ,住宅,,,,,工業,60.0,200.0,2008年第2四半期,未改装,調停・競売等,6.518513939877887
29007843,中古マンション等,,29201,奈良県,奈良市,四条大路,新大宮,14,１ＤＫ,35,,,,2008年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第3四半期,未改装,,7.204119982655925
29023164,中古マンション等,,29205,奈良県,橿原市,栄和町,橿原神宮前,10,３ＬＤＫ,60,,,,1991年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第1四半期,未改装,,6.929418925714293
29026562,中古マンション等,,29206,奈良県,桜井市,大字谷,桜井(奈良),5,２ＬＤＫ,60,,,,1997年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第3四半期,改装済み,,6.845098040014257
29031047,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,16,３ＬＤＫ,75,,,,2001年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第2四半期,未改装,,7.204119982655925
29005281,中古マンション等,,29201,奈良県,奈良市,学園大和町,富雄,10,３ＬＤＫ,65,,,,1988年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2014年第4四半期,改装済み,,6.968482948553935
29013308,中古マンション等,,29201,奈良県,奈良市,藤ノ木台,学園前(奈良),22,３ＬＤＫ,70,,,,1979年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2007年第3四半期,改装済み,,6.778151250383644
29019017,中古マンション等,,29204,奈良県,天理市,丹波市町,天理,6,２ＬＤＫ,65,,,,2008年,ＲＣ,,住宅,,,,１種住居,60.0,300.0,2021年第2四半期,未改装,,7.278753600952829
29033401,中古マンション等,,29209,奈良県,生駒市,萩の台,萩の台,8,３ＬＤＫ,80,,,,1992年,ＲＣ,住宅,,,,,１中住専,40.0,100.0,2007年第4四半期,未改装,,7.204119982655925
29008895,中古マンション等,,29201,奈良県,奈良市,二名,富雄,17,２ＬＤＫ＋Ｓ,70,,,,2001年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第1四半期,未改装,,7.041392685158225
29018426,中古マンション等,,29203,奈良県,大和郡山市,柳町,九条(奈良),21,３ＬＤＫ,70,,,,1992年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第3四半期,未改装,,6.838849090737256
29022788,中古マンション等,,29205,奈良県,橿原市,南八木町,大和八木,9,４ＬＤＫ,105,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第2四半期,改装済み,,6.6020599913279625
29018728,中古マンション等,,29203,奈良県,大和郡山市,柳町,郡山(奈良),6,３ＬＤＫ,70,,,,1979年,ＲＣ,住宅,,,,,商業,80.0,400.0,2008年第3四半期,未改装,,6.869231719730976
29005899,中古マンション等,,29201,奈良県,奈良市,今小路町,近鉄奈良,13,３ＬＤＫ,75,,,,2009年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,未改装,,7.544068044350276
29026637,中古マンション等,,29206,奈良県,桜井市,大字戒重,桜井(奈良),11,３ＬＤＫ,80,,,,1992年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2007年第3四半期,未改装,,6.903089986991944
29031152,中古マンション等,,29209,奈良県,生駒市,東菜畑,東生駒,11,３ＬＤＫ,80,,,,2005年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第3四半期,未改装,,7.414973347970818
29000361,中古マンション等,,29201,奈良県,奈良市,大宮町,新大宮,5,３ＬＤＫ,60,,,,1985年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第4四半期,未改装,,6.8750612633917
29045282,中古マンション等,,29424,奈良県,北葛城郡上牧町,大字上牧,志都美,20,４ＬＤＫ,80,,,,1991年,ＲＣ,住宅,,,,,調整区域,70.0,400.0,2007年第3四半期,未改装,調停・競売等,6.707570176097937
29021359,中古マンション等,,29205,奈良県,橿原市,曽我町,真菅,19,,75,,,,1992年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2019年第1四半期,改装済み,,6.7923916894982534
29007242,中古マンション等,,29201,奈良県,奈良市,三碓,富雄,3,２ＬＤＫ＋Ｓ,70,,,,2006年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2017年第1四半期,未改装,,7.2552725051033065
29014031,中古マンション等,,29202,奈良県,大和高田市,大字築山,築山,4,３ＬＤＫ,60,,,,1996年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,改装済み,,6.944482672150168
29029392,中古マンション等,,29209,奈良県,生駒市,辻町,東生駒,6,３ＬＤＫ,70,,,,2003年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2022年第3四半期,改装済み,,7.278753600952829
29029628,中古マンション等,,29209,奈良県,生駒市,東生駒,東生駒,9,３ＬＤＫ,75,,,,2000年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第3四半期,未改装,,7.380211241711606
29024829,中古マンション等,,29205,奈良県,橿原市,八木町,大和八木,11,３ＬＤＫ,70,,,,1998年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第1四半期,未改装,,7.113943352306837
29029280,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,28,３ＬＤＫ,85,,,,1995年,ＲＣ,住宅,住宅,,,,１低住専,40.0,60.0,2023年第2四半期,未改装,,7.176091259055681
29016641,中古マンション等,,29203,奈良県,大和郡山市,南大工町,近鉄郡山,10,３ＬＤＫ,60,,,,1986年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第4四半期,改装済み,,7.113943352306837
29010716,中古マンション等,,29201,奈良県,奈良市,あやめ池南,菖蒲池,2,３ＬＤＫ,65,,,,1998年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第3四半期,未改装,,7.2552725051033065
29003708,中古マンション等,,29201,奈良県,奈良市,藤ノ木台,学園前(奈良),24,３ＬＤＫ,80,,,,1986年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第3四半期,改装済み,,6.944482672150168
29024622,中古マンション等,,29205,奈良県,橿原市,新賀町,大和八木,3,３ＬＤＫ,65,,,,2001年,ＲＣ,住宅,,,,,商業,80.0,400.0,2006年第4四半期,未改装,,7.278753600952829
29022427,中古マンション等,,29205,奈良県,橿原市,石川町,橿原神宮前,7,３ＬＤＫ,65,,,,2005年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第1四半期,未改装,,7.2552725051033065
29013106,中古マンション等,,29201,奈良県,奈良市,中辻町,奈良,19,４ＬＤＫ,80,,,,1995年,ＲＣ,住宅,,,,,商業,80.0,400.0,2007年第3四半期,未改装,,7.301029995663981
29003185,中古マンション等,,29201,奈良県,奈良市,西木辻町,近鉄奈良,16,１Ｋ,20,,,,1990年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第3四半期,改装済み,,6.5910646070264995
29009812,中古マンション等,,29201,奈良県,奈良市,三条栄町,新大宮,10,３ＬＤＫ,70,,,,1977年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第3四半期,未改装,,6.662757831681574
29001870,中古マンション等,,29201,奈良県,奈良市,四条大路,新大宮,14,,50,,,,2008年,ＲＣ,,住宅,,,,２種住居,60.0,200.0,2020年第3四半期,,,6.8750612633917
29031388,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,23,３ＬＤＫ,80,,,,1989年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第1四半期,未改装,,6.778151250383644
29000631,中古マンション等,,29201,奈良県,奈良市,学園北,学園前(奈良),8,３ＬＤＫ,80,,,,1987年,ＲＣ,住宅,住宅,,,,１低住専,40.0,60.0,2022年第4四半期,未改装,,7.278753600952829
29043509,中古マンション等,,29363,奈良県,磯城郡田原本町,大字阪手,田原本,13,３ＬＤＫ,65,,,,2001年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2016年第3四半期,未改装,,7.0
29016834,中古マンション等,,29203,奈良県,大和郡山市,小泉町,大和小泉,21,,50,,,,1990年,ＲＣ,住宅,,,,,調整区域,70.0,400.0,2018年第3四半期,,,6.414973347970818
29031797,中古マンション等,,29209,奈良県,生駒市,山崎町,東生駒,8,３ＬＤＫ,65,,,,1991年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第3四半期,未改装,,7.079181246047625
29010304,中古マンション等,,29201,奈良県,奈良市,西木辻町,奈良,11,３ＬＤＫ,70,,,,1995年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第3四半期,未改装,,7.079181246047625
29015856,中古マンション等,,29203,奈良県,大和郡山市,朝日町,近鉄郡山,5,２ＬＤＫ,60,,,,1984年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2022年第1四半期,未改装,,6.9084850188786495
29021243,中古マンション等,,29205,奈良県,橿原市,上品寺町,大和八木,13,２ＬＤＫ,60,,,,1993年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第4四半期,未改装,,7.041392685158225
29008380,中古マンション等,,29201,奈良県,奈良市,大森町,奈良,7,３ＬＤＫ,65,,,,1997年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第3四半期,未改装,,7.0
29004230,中古マンション等,,29201,奈良県,奈良市,柳町,近鉄奈良,8,３ＬＤＫ,60,,,,2016年,ＲＣ,,住宅,,,,商業,80.0,400.0,2022年第3四半期,,,7.477121254719663
29021796,中古マンション等,,29205,奈良県,橿原市,見瀬町,橿原神宮前,3,３ＬＤＫ,80,,,,1981年,ＳＲＣ,,その他,,,,商業,80.0,400.0,2023年第2四半期,未改装,,6.903089986991944
29030287,中古マンション等,,29209,奈良県,生駒市,壱分町,南生駒,11,３ＬＤＫ,65,,,,1996年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第4四半期,改装済み,,6.959041392321094
29030316,中古マンション等,,29209,奈良県,生駒市,北新町,生駒,2,３ＬＤＫ,75,,,,2013年,ＲＣ,住宅,,,,,商業,80.0,500.0,2014年第1四半期,未改装,,7.643452676486188
29022057,中古マンション等,,29205,奈良県,橿原市,新賀町,大和八木,5,４ＬＤＫ,75,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第2四半期,未改装,,7.278753600952829
29012021,中古マンション等,,29201,奈良県,奈良市,富雄北,富雄,,４ＬＤＫ,80,,,,1999年,ＲＣ,住宅,,,,,,,,2009年第2四半期,未改装,,7.146128035678238
29003998,中古マンション等,,29201,奈良県,奈良市,三碓,富雄,11,３ＬＤＫ,80,,,,2006年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2020年第3四半期,未改装,,7.431363764158987
29026545,中古マンション等,,29206,奈良県,桜井市,大字慈恩寺,大和朝倉,10,４ＬＤＫ,80,,,,1991年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第2四半期,未改装,,6.919078092376074
29026289,中古マンション等,,29206,奈良県,桜井市,大字慈恩寺,桜井(奈良),19,３ＬＤＫ,65,,,,1991年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第2四半期,未改装,,6.724275869600789
29000796,中古マンション等,,29201,奈良県,奈良市,学園大和町,富雄,11,３ＬＤＫ,65,,,,1988年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2019年第3四半期,未改装,,6.845098040014257
29031140,中古マンション等,,29209,奈良県,生駒市,東生駒,東生駒,3,３ＬＤＫ,75,,,,1986年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第2四半期,未改装,,7.176091259055681
29008638,中古マンション等,,29201,奈良県,奈良市,芝辻町,近鉄奈良,9,４ＬＤＫ,65,,,,1986年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第1四半期,改装済み,,6.929418925714293
29002949,中古マンション等,,29201,奈良県,奈良市,中登美ヶ丘,学研奈良登美ケ丘,3,４ＬＤＫ,90,,,,2007年,ＲＣ,住宅,住宅,,,,１中住専,60.0,300.0,2020年第4四半期,未改装,,7.505149978319906
29002984,中古マンション等,,29201,奈良県,奈良市,中登美ヶ丘,学研奈良登美ケ丘,7,３ＬＤＫ,80,,,,2008年,ＲＣ,,住宅,,,,１中住専,60.0,300.0,2019年第2四半期,未改装,,7.414973347970818
29011246,中古マンション等,,29201,奈良県,奈良市,中登美ヶ丘,学研奈良登美ケ丘,8,３ＬＤＫ,75,,,,1998年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第4四半期,未改装,,7.301029995663981
29007244,中古マンション等,,29201,奈良県,奈良市,南紀寺町,京終,18,４ＬＤＫ,80,,,,1993年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2017年第4四半期,改装済み,,7.146128035678238
29008737,中古マンション等,,29201,奈良県,奈良市,鶴舞西町,学園前(奈良),15,３ＬＤＫ,50,,,,1985年,ＲＣ,住宅,その他,,,,１中住専,60.0,200.0,2015年第2四半期,未改装,,6.518513939877887
29004000,中古マンション等,,29201,奈良県,奈良市,三碓,富雄,14,３ＬＤＫ,65,,,,2006年,ＳＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第1四半期,未改装,,7.230448921378274
29011697,中古マンション等,,29201,奈良県,奈良市,大宮町,奈良,15,２ＬＤＫ,65,,,,1978年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,,,6.785329835010767
29007671,中古マンション等,,29201,奈良県,奈良市,学園大和町,学園前(奈良),19,３ＬＤＫ,55,,,,1979年,ＲＣ,住宅,,,,,２中住専,50.0,200.0,2011年第2四半期,未改装,,6.633468455579586
29045342,中古マンション等,,29425,奈良県,北葛城郡王寺町,王寺,王寺,8,３ＬＤＫ,70,,,,2000年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第2四半期,未改装,,7.301029995663981
29008574,中古マンション等,,29201,奈良県,奈良市,左京,高の原,24,３ＬＤＫ,80,,,,1990年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第2四半期,改装済み,,7.176091259055681
29029334,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,20,３ＬＤＫ,75,,,,1989年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第1四半期,改装済み,,6.812913356642856
29008161,中古マンション等,,29201,奈良県,奈良市,宝来,尼ケ辻,5,３ＬＤＫ,70,,,,1985年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第4四半期,未改装,,6.954242509439325
29045584,中古マンション等,,29425,奈良県,北葛城郡王寺町,久度,王寺,10,３ＬＤＫ,65,,,,1995年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2018年第4四半期,改装済み,,7.230448921378274
29014688,中古マンション等,,29202,奈良県,大和高田市,田井新町,高田市,13,３ＬＤＫ,70,,,,1989年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第2四半期,改装済み,,6.799340549453582
29015321,中古マンション等,,29202,奈良県,大和高田市,昭和町,高田(奈良),13,３ＬＤＫ,65,,,,1992年,ＲＣ,住宅,,,,,工業,60.0,200.0,2012年第3四半期,改装済み,,6.799340549453582
29029127,中古マンション等,,29209,奈良県,生駒市,白庭台,白庭台,3,４ＬＤＫ,80,,,,2014年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2021年第3四半期,未改装,,7.531478917042255
29006223,中古マンション等,,29201,奈良県,奈良市,学園大和町,,,４ＬＤＫ,80,,,,2008年,ＲＣ,住宅,,,,,,,,2010年第1四半期,未改装,,7.361727836017593
29015358,中古マンション等,,29202,奈良県,大和高田市,大字根成柿,坊城,16,３ＬＤＫ,60,,,,1994年,ＲＣ,住宅,,,,,調整区域,,,2012年第1四半期,改装済み,,6.724275869600789
29018600,中古マンション等,,29203,奈良県,大和郡山市,筒井町,筒井(奈良),2,３ＬＤＫ,60,,,,2000年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第2四半期,未改装,,7.146128035678238
