ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
24013119,中古マンション等,,24202,三重県,四日市市,天カ須賀,川越富洲原,10,３ＬＤＫ,70,,,,2008年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2020年第4四半期,未改装,調停・競売等,7.079181246047625
24014890,中古マンション等,,24202,三重県,四日市市,諏訪栄町,近鉄四日市,4,４ＬＤＫ,90,,,,1951年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2022年第1四半期,,,7.556302500767287
24072259,中古マンション等,,24344,三重県,三重郡川越町,大字豊田,川越富洲原,9,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第3四半期,未改装,,6.954242509439325
24034509,中古マンション等,,24204,三重県,松阪市,中町,松阪,8,２ＬＤＫ,45,,,,1987年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第2四半期,未改装,,6.6020599913279625
24006193,中古マンション等,,24201,三重県,津市,高茶屋小森町,桃園,22,３ＬＤＫ,75,,,,1989年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第3四半期,未改装,調停・競売等,6.623249290397901
24041631,中古マンション等,,24205,三重県,桑名市,中央町,桑名,5,２ＬＤＫ,50,,,,1984年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2016年第1四半期,改装済み,,6.944482672150168
24019061,中古マンション等,,24202,三重県,四日市市,沖の島町,四日市,6,４ＬＤＫ,80,,,,1994年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2010年第2四半期,未改装,,7.230448921378274
24039384,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,14,３ＬＤＫ,70,,,,1997年,ＳＲＣ,,住宅,,,,工業,60.0,200.0,2020年第3四半期,改装済み,,7.113943352306837
24017965,中古マンション等,,24202,三重県,四日市市,九の城町,近鉄四日市,5,２ＬＤＫ,55,,,,1988年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2017年第1四半期,改装済み,,6.977723605288848
24024307,中古マンション等,,24202,三重県,四日市市,住吉町,川越富洲原,12,２ＬＤＫ,65,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,6.812913356642856
24049301,中古マンション等,,24207,三重県,鈴鹿市,算所,平田町,10,３ＬＤＫ,75,,,,2007年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第3四半期,未改装,,7.2552725051033065
24044752,中古マンション等,,24207,三重県,鈴鹿市,住吉町,平田町,28,３ＬＤＫ,80,,,,1991年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2021年第1四半期,未改装,,6.977723605288848
24042863,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,14,３ＬＤＫ,70,,,,1997年,ＳＲＣ,住宅,,,,,工業,60.0,200.0,2009年第2四半期,未改装,,7.079181246047625
24006523,中古マンション等,,24201,三重県,津市,東丸之内,津新町,18,３ＬＤＫ,65,,,,1997年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第4四半期,未改装,,7.079181246047625
24039734,中古マンション等,,24205,三重県,桑名市,大字江場,益生,14,２ＤＫ,65,,,,2007年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2018年第2四半期,未改装,,7.176091259055681
24021152,中古マンション等,,24202,三重県,四日市市,九の城町,近鉄四日市,8,４ＬＤＫ,85,,,,2005年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2015年第2四半期,未改装,,7.3979400086720375
24007445,中古マンション等,,24201,三重県,津市,桜橋,津,9,３ＬＤＫ,65,,,,1991年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2011年第2四半期,未改装,調停・競売等,6.799340549453582
24050247,中古マンション等,,24207,三重県,鈴鹿市,桜島町,柳,30分～60分,３ＬＤＫ,60,,,,1991年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2009年第3四半期,改装済み,,6.99563519459755
24015890,中古マンション等,,24202,三重県,四日市市,万古町,阿倉川,10,４ＬＤＫ,80,,,,1992年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2019年第4四半期,改装済み,,7.204119982655925
24002970,中古マンション等,,24201,三重県,津市,八町,津新町,4,２ＤＫ,30,,,,1982年,ＳＲＣ,住宅,その他,,,,近隣商業,80.0,300.0,2021年第3四半期,未改装,,5.698970004336019
24043334,中古マンション等,,24205,三重県,桑名市,大字福島,桑名,10,３ＬＤＫ,75,,,,2007年,ＲＣ,住宅,,,,,工業,60.0,200.0,2008年第4四半期,,,7.278753600952829
24018193,中古マンション等,,24202,三重県,四日市市,富田,富田(三重),3,２ＬＤＫ,75,,,,2012年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2017年第1四半期,未改装,,7.3222192947339195
24040689,中古マンション等,,24205,三重県,桑名市,中央町,桑名,13,３ＬＤＫ,60,,,,1989年,ＲＣ,住宅,,,,,工業,60.0,200.0,2010年第2四半期,未改装,,6.924279286061882
24005213,中古マンション等,,24201,三重県,津市,桜橋,津,5,４ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,500.0,2017年第1四半期,未改装,,7.3979400086720375
24013106,中古マンション等,,24202,三重県,四日市市,天カ須賀,川越富洲原,7,３ＬＤＫ,75,,,,1999年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2022年第2四半期,改装済み,,7.230448921378274
24016234,中古マンション等,,24202,三重県,四日市市,富士町,霞ケ浦,8,３ＬＤＫ,60,,,,1993年,ＲＣ,住宅,その他,,,,準工業,60.0,200.0,2022年第2四半期,未改装,,6.740362689494244
24049238,中古マンション等,,24207,三重県,鈴鹿市,神戸,鈴鹿市,6,２ＬＤＫ,65,,,,1990年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2012年第1四半期,改装済み,,6.982271233039568
24014892,中古マンション等,,24202,三重県,四日市市,諏訪栄町,近鉄四日市,4,３ＬＤＫ,115,,,,2008年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2021年第1四半期,未改装,,7.929418925714293
24034048,中古マンション等,,24204,三重県,松阪市,湊町,松阪,6,３ＬＤＫ,75,,,,2003年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第2四半期,未改装,,7.2552725051033065
24024311,中古マンション等,,24202,三重県,四日市市,諏訪町,近鉄四日市,10,３ＬＤＫ,75,,,,1996年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2009年第3四半期,未改装,,7.146128035678238
24011886,中古マンション等,,24201,三重県,津市,一身田上津部田,津,21,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第3四半期,未改装,,7.230448921378274
24014067,中古マンション等,,24202,三重県,四日市市,北浜田町,近鉄四日市,12,２ＬＤＫ,50,,,,1988年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2021年第4四半期,未改装,,6.812913356642856
24015271,中古マンション等,,24202,三重県,四日市市,富田,近鉄富田,4,３ＬＤＫ,75,,,,2010年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2022年第1四半期,未改装,,7.4623979978989565
24040337,中古マンション等,,24205,三重県,桑名市,新西方,桑名,30分～60分,３ＬＤＫ,80,,,,2006年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2014年第3四半期,未改装,,7.342422680822207
24040446,中古マンション等,,24205,三重県,桑名市,大字江場,桑名,10,２ＬＤＫ,65,,,,2007年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第3四半期,未改装,,7.146128035678238
24024577,中古マンション等,,24202,三重県,四日市市,堀木,近鉄四日市,14,３ＬＤＫ,70,,,,1996年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,6.959041392321094
24047997,中古マンション等,,24207,三重県,鈴鹿市,竹野,三日市,7,３ＬＤＫ,70,,,,1996年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第3四半期,未改装,調停・競売等,6.832508912706237
24039722,中古マンション等,,24205,三重県,桑名市,馬道,益生,2,４ＬＤＫ,85,,,,2001年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,7.3222192947339195
24013546,中古マンション等,,24202,三重県,四日市市,沖の島町,四日市,6,３ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2022年第2四半期,,,7.361727836017593
24023420,中古マンション等,,24202,三重県,四日市市,北浜田町,近鉄四日市,7,３ＬＤＫ,65,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第3四半期,未改装,,6.944482672150168
24035003,中古マンション等,,24204,三重県,松阪市,川井町,松阪,23,４ＬＤＫ,75,,,,1997年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第4四半期,未改装,,7.113943352306837
24002951,中古マンション等,,24201,三重県,津市,八町,津新町,4,２ＤＫ,30,,,,1984年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2023年第3四半期,改装済み,,6.531478917042255
24033759,中古マンション等,,24204,三重県,松阪市,大黒田町,松阪,30分～60分,４ＬＤＫ,85,,,,2008年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2017年第1四半期,改装済み,,7.204119982655925
24003842,中古マンション等,,24201,三重県,津市,南が丘,南が丘,3,４ＬＤＫ,85,,,,1999年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第3四半期,未改装,,7.342422680822207
24040723,中古マンション等,,24205,三重県,桑名市,大字矢田,馬道,1,３ＬＤＫ,70,,,,1991年,ＲＣ,住宅,住宅,,,,１低住専,60.0,100.0,2014年第3四半期,未改装,,7.079181246047625
24018608,中古マンション等,,24202,三重県,四日市市,安島,近鉄四日市,10,３ＬＤＫ,70,,,,1973年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第3四半期,改装済み,,6.518513939877887
24049966,中古マンション等,,24207,三重県,鈴鹿市,東旭が丘,白子,30分～60分,３ＬＤＫ,75,,,,2002年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第1四半期,未改装,,7.0
24024820,中古マンション等,,24202,三重県,四日市市,鵜の森,近鉄四日市,10,３ＬＤＫ,75,,,,1986年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2008年第2四半期,未改装,,6.929418925714293
24041297,中古マンション等,,24205,三重県,桑名市,中央町,桑名,14,３ＬＤＫ,70,,,,1989年,ＳＲＣ,住宅,住宅,,,,工業,60.0,200.0,2015年第3四半期,未改装,,7.041392685158225
24038518,中古マンション等,,24205,三重県,桑名市,大央町,桑名,13,３ＬＤＫ,95,,,,2008年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2022年第4四半期,未改装,,7.431363764158987
24031826,中古マンション等,,24204,三重県,松阪市,川井町,松阪,24,３ＬＤＫ,80,,,,2011年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2021年第2四半期,未改装,,7.3222192947339195
24034493,中古マンション等,,24204,三重県,松阪市,垣鼻町,東松阪,9,４ＬＤＫ,65,,,,1985年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第4四半期,改装済み,,6.681241237375588
24022809,中古マンション等,,24202,三重県,四日市市,十七軒町,新正,9,４ＬＤＫ,95,,,,1998年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第4四半期,未改装,,7.230448921378274
24046147,中古マンション等,,24207,三重県,鈴鹿市,西条,三日市,7,３ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2018年第1四半期,改装済み,,6.845098040014257
24048254,中古マンション等,,24207,三重県,鈴鹿市,神戸,鈴鹿市,6,３ＬＤＫ,65,,,,1990年,ＳＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2015年第4四半期,未改装,,6.886490725172482
24000535,中古マンション等,,24201,三重県,津市,一身田上津部田,津,21,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2021年第4四半期,改装済み,,7.3979400086720375
24048571,中古マンション等,,24207,三重県,鈴鹿市,平田新町,平田町,5,３ＬＤＫ,60,,,,1991年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第3四半期,改装済み,,6.903089986991944
24000525,中古マンション等,,24201,三重県,津市,一身田上津部田,津,19,１ＬＤＫ,50,,,,2000年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2022年第3四半期,未改装,,7.113943352306837
24072087,中古マンション等,,24344,三重県,三重郡川越町,大字豊田,川越富洲原,6,４ＬＤＫ,70,,,,1995年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第4四半期,改装済み,,6.977723605288848
24009502,中古マンション等,,24201,三重県,津市,一身田上津部田,津,18,２ＬＤＫ,55,,,,2000年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第4四半期,改装済み,,7.079181246047625
24021896,中古マンション等,,24202,三重県,四日市市,芝田,中川原,4,３ＬＤＫ,85,,,,1999年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2016年第4四半期,未改装,,7.204119982655925
24014724,中古マンション等,,24202,三重県,四日市市,下之宮町,近鉄富田,13,３ＬＤＫ,70,,,,1990年,ＳＲＣ、ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2023年第1四半期,未改装,,6.929418925714293
24021211,中古マンション等,,24202,三重県,四日市市,三栄町,近鉄四日市,8,４ＬＤＫ,85,,,,1984年,ＲＣ,住宅,住宅,,,,商業,80.0,500.0,2015年第2四半期,,,6.698970004336019
24022107,中古マンション等,,24202,三重県,四日市市,安島,近鉄四日市,10,３ＬＤＫ,70,,,,2003年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第3四半期,未改装,,7.278753600952829
24016754,中古マンション等,,24202,三重県,四日市市,安島,近鉄四日市,9,４ＬＤＫ,95,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2021年第4四半期,未改装,,7.505149978319906
24019059,中古マンション等,,24202,三重県,四日市市,沖の島町,四日市,6,３ＬＤＫ,65,,,,1994年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2010年第4四半期,未改装,調停・競売等,6.986771734266245
24038129,中古マンション等,,24205,三重県,桑名市,駅元町,桑名,3,３ＬＤＫ,75,,,,2012年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第4四半期,未改装,,7.447158031342219
24040120,中古マンション等,,24205,三重県,桑名市,長島町押付,近鉄長島,8,２ＬＤＫ,80,,,,1991年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第1四半期,未改装,調停・競売等,6.556302500767287
24046690,中古マンション等,,24207,三重県,鈴鹿市,南玉垣町,白子,29,３ＬＤＫ,65,,,,1991年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2017年第4四半期,未改装,,6.8512583487190755
24023244,中古マンション等,,24202,三重県,四日市市,天カ須賀,川越富洲原,11,３ＬＤＫ,60,,,,1990年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第3四半期,未改装,,7.041392685158225
24020544,中古マンション等,,24202,三重県,四日市市,富田,近鉄富田,16,４ＬＤＫ,95,,,,2005年,ＲＣ,住宅,,,,,工業,60.0,200.0,2011年第1四半期,未改装,,7.3222192947339195
24044615,中古マンション等,,24207,三重県,鈴鹿市,白子駅前,白子,5,３ＬＤＫ,65,,,,1988年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第2四半期,改装済み,,7.0
24023425,中古マンション等,,24202,三重県,四日市市,北浜田町,四日市,10,４ＬＤＫ,75,,,,1991年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第3四半期,未改装,,7.176091259055681
24046896,中古マンション等,,24207,三重県,鈴鹿市,算所,平田町,8,３ＬＤＫ,65,,,,1986年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2014年第3四半期,改装済み,,6.892094602690481
24009929,中古マンション等,,24201,三重県,津市,八町,津新町,3,３Ｋ,40,,,,1983年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,未改装,,6.57978359661681
24009194,中古マンション等,,24201,三重県,津市,八町,津新町,4,３ＬＤＫ,50,,,,1984年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2016年第1四半期,改装済み,,6.3979400086720375
24040541,中古マンション等,,24205,三重県,桑名市,桜通,桑名,14,３ＬＤＫ,70,,,,2005年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第1四半期,未改装,,7.230448921378274
24010790,中古マンション等,,24201,三重県,津市,東丸之内,津新町,18,３ＬＤＫ,65,,,,1997年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第1四半期,未改装,,7.041392685158225
24025213,中古マンション等,,24202,三重県,四日市市,芝田,近鉄四日市,21,３ＬＤＫ,70,,,,1992年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2007年第3四半期,未改装,,7.079181246047625
24045331,中古マンション等,,24207,三重県,鈴鹿市,東旭が丘,白子,29,３ＬＤＫ,80,,,,,,住宅,住宅,,,,１中住専,60.0,200.0,2019年第4四半期,,,7.176091259055681
24022021,中古マンション等,,24202,三重県,四日市市,諏訪町,近鉄四日市,8,４ＬＤＫ,70,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2016年第4四半期,未改装,,7.079181246047625
24008936,中古マンション等,,24201,三重県,津市,新町,津新町,1,３ＬＤＫ,70,,,,2006年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2016年第4四半期,未改装,,7.301029995663981
24001894,中古マンション等,,24201,三重県,津市,桜橋,津,4,３ＬＤＫ,75,,,,2007年,ＲＣ,,住宅,,,,商業,80.0,500.0,2021年第1四半期,未改装,,7.361727836017593
24024315,中古マンション等,,24202,三重県,四日市市,諏訪町,近鉄四日市,9,２ＬＤＫ,55,,,,1996年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2009年第1四半期,未改装,調停・競売等,6.9084850188786495
24031701,中古マンション等,,24204,三重県,松阪市,垣鼻町,東松阪,10,３ＬＤＫ,65,,,,1985年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2021年第3四半期,未改装,,6.3979400086720375
24004607,中古マンション等,,24201,三重県,津市,八町,津新町,3,２ＤＫ,30,,,,1982年,,住宅,住宅,,,,近隣商業,80.0,300.0,2018年第1四半期,未改装,,6.556302500767287
24031955,中古マンション等,,24204,三重県,松阪市,久保町,東松阪,30分～60分,３ＬＤＫ,75,,,,1995年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2021年第4四半期,未改装,,6.892094602690481
