ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
21064596,中古マンション等,,21213,岐阜県,各務原市,蘇原六軒町,六軒(岐阜),4,３ＬＤＫ,65,,,,1987年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第1四半期,未改装,,6.832508912706237
21020742,中古マンション等,,21202,岐阜県,大垣市,鶴見町,大垣,29,３ＬＤＫ,75,,,,1991年,,,住宅,,,,１種住居,60.0,200.0,2020年第3四半期,未改装,,6.939519252618618
21064197,中古マンション等,,21213,岐阜県,各務原市,蘇原月丘町,蘇原,5,３ＤＫ,55,,,,1975年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第4四半期,,,6.505149978319906
21065434,中古マンション等,,21213,岐阜県,各務原市,鵜沼三ツ池町,三柿野,9,３ＬＤＫ,70,,,,1993年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2007年第2四半期,改装済み,,6.8750612633917
21008989,中古マンション等,,21201,岐阜県,岐阜市,細畑,岐阜,30分～60分,３ＬＤＫ,65,,,,1992年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2014年第3四半期,未改装,調停・競売等,6.431363764158987
21014150,中古マンション等,,21201,岐阜県,岐阜市,六条東,岐阜,19,３ＬＤＫ,70,,,,2012年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第2四半期,未改装,,7.414973347970818
21009004,中古マンション等,,21201,岐阜県,岐阜市,米屋町,岐阜,30分～60分,３ＬＤＫ,70,,,,2009年,ＲＣ,住宅,,,,,商業,80.0,400.0,2010年第4四半期,未改装,,7.3222192947339195
21008434,中古マンション等,,21201,岐阜県,岐阜市,平和通,岐阜,1H～1H30,４ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第1四半期,改装済み,,7.380211241711606
21020317,中古マンション等,,21202,岐阜県,大垣市,郭町,大垣,8,３ＬＤＫ,85,,,,2006年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2022年第4四半期,改装済み,,7.361727836017593
21062749,中古マンション等,,21213,岐阜県,各務原市,蘇原沢上町,六軒(岐阜),5,２ＬＤＫ,75,,,,1989年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第2四半期,改装済み,,7.041392685158225
21016876,中古マンション等,,21201,岐阜県,岐阜市,鏡島南,西岐阜,,４ＬＤＫ,80,,,,1998年,,住宅,,,,,１種住居,60.0,200.0,2006年第3四半期,未改装,,7.204119982655925
21060774,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,9,,80,,,,2001年,ＳＲＣ,,住宅,,,,準工業,60.0,200.0,2022年第3四半期,,,7.146128035678238
21006383,中古マンション等,,21201,岐阜県,岐阜市,真砂町,岐阜,15,３ＤＫ,50,,,,1993年,,住宅,住宅,,,,商業,80.0,500.0,2018年第3四半期,改装済み,,7.041392685158225
21013986,中古マンション等,,21201,岐阜県,岐阜市,真砂町,岐阜,16,１Ｋ,20,,,,1993年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第1四半期,未改装,,6.505149978319906
21009665,中古マンション等,,21201,岐阜県,岐阜市,浪花町,岐阜,23,１Ｒ,15,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2010年第4四半期,改装済み,,6.301029995663981
21064207,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,9,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2012年第1四半期,未改装,,7.113943352306837
21008453,中古マンション等,,21201,岐阜県,岐阜市,加納寿町,岐阜,16,４ＬＤＫ,85,,,,2010年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2010年第2四半期,未改装,,7.531478917042255
21012509,中古マンション等,,21201,岐阜県,岐阜市,早田栄町,岐阜,30分～60分,４ＬＤＫ,80,,,,2001年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2016年第1四半期,未改装,,7.146128035678238
21012088,中古マンション等,,21201,岐阜県,岐阜市,橋本町,岐阜,3,２ＬＤＫ,70,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2015年第3四半期,未改装,,7.278753600952829
21061211,中古マンション等,,21213,岐阜県,各務原市,那加雲雀町,各務原市役所前,4,４ＬＤＫ,90,,,,2011年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2019年第2四半期,未改装,,7.505149978319906
21011424,中古マンション等,,21201,岐阜県,岐阜市,茜部菱野,岐阜,30分～60分,１ＬＤＫ,65,,,,1995年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2016年第1四半期,未改装,調停・競売等,6.880813592280791
21059405,中古マンション等,,21212,岐阜県,土岐市,泉町,土岐市,,４ＬＤＫ,85,,,,2005年,,住宅,,,,,,,,2007年第1四半期,未改装,,7.361727836017593
21064401,中古マンション等,,21213,岐阜県,各務原市,鵜沼古市場町,新鵜沼,15,３ＬＤＫ,75,,,,2005年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第1四半期,未改装,,7.301029995663981
21019519,中古マンション等,,21201,岐阜県,岐阜市,領下,岐阜,30分～60分,４ＬＤＫ,80,,,,1997年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2007年第4四半期,改装済み,,7.176091259055681
21002919,中古マンション等,,21201,岐阜県,岐阜市,竜田町,岐阜,16,３ＬＤＫ,70,,,,2020年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第2四半期,未改装,,7.568201724066995
21001826,中古マンション等,,21201,岐阜県,岐阜市,北山,岐阜,2H～,,65,,,,2010年,ＳＲＣ,住宅,住宅,,,,１中住専,50.0,100.0,2021年第3四半期,,,6.301029995663981
21060251,中古マンション等,,21213,岐阜県,各務原市,鵜沼山崎町,鵜沼,5,３ＬＤＫ,70,,,,1990年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2019年第2四半期,未改装,,6.929418925714293
21016210,中古マンション等,,21201,岐阜県,岐阜市,領下,田神,14,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2009年第2四半期,未改装,,7.079181246047625
21063226,中古マンション等,,21213,岐阜県,各務原市,那加雄飛ケ丘町,各務原市役所前,10,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第2四半期,未改装,,7.2552725051033065
21022678,中古マンション等,,21202,岐阜県,大垣市,室村町,大垣,16,３ＬＤＫ,75,,,,2002年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2017年第4四半期,改装済み,,7.230448921378274
21041546,中古マンション等,,21205,岐阜県,関市,巾,関(岐阜),,３ＬＤＫ,80,,,,1998年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2006年第2四半期,未改装,,7.0
21060788,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,9,３ＬＤＫ,65,,,,1991年,ＳＲＣ,,住宅,,,,準工業,60.0,200.0,2020年第4四半期,改装済み,,7.146128035678238
21004839,中古マンション等,,21201,岐阜県,岐阜市,御手洗,岐阜,30分～60分,４ＬＤＫ,90,,,,2007年,ＲＣ,住宅,住宅,,,,２種住居,60.0,300.0,2023年第3四半期,未改装,,7.447158031342219
21064590,中古マンション等,,21213,岐阜県,各務原市,蘇原村雨町,六軒(岐阜),13,３ＬＤＫ,75,,,,1987年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第4四半期,未改装,,6.8750612633917
21025464,中古マンション等,,21202,岐阜県,大垣市,室本町,大垣,13,３ＬＤＫ＋Ｓ,75,,,,1998年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第1四半期,未改装,,7.079181246047625
21060760,中古マンション等,,21213,岐阜県,各務原市,蘇原月丘町,蘇原,4,２ＬＤＫ,55,,,,1975年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2020年第1四半期,未改装,,6.518513939877887
21002728,中古マンション等,,21201,岐阜県,岐阜市,早田栄町,岐阜,30分～60分,４ＬＤＫ,80,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第2四半期,改装済み,,7.361727836017593
21062974,中古マンション等,,21213,岐阜県,各務原市,鵜沼山崎町,鵜沼,6,４ＬＤＫ,80,,,,1990年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第3四半期,未改装,,7.041392685158225
21008798,中古マンション等,,21201,岐阜県,岐阜市,柳津町東塚,柳津(岐阜),8,３ＬＤＫ,80,,,,2001年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2017年第1四半期,未改装,,7.146128035678238
21017575,中古マンション等,,21201,岐阜県,岐阜市,栄新町,岐阜,,４ＬＤＫ,85,,,,2003年,ＳＲＣ,住宅,,,,,２中住専,60.0,200.0,2005年第3四半期,未改装,,7.380211241711606
21000935,中古マンション等,,21201,岐阜県,岐阜市,織田町,岐阜,30分～60分,３ＬＤＫ,75,,,,1997年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2021年第1四半期,改装済み,,7.041392685158225
21004385,中古マンション等,,21201,岐阜県,岐阜市,福住町,岐阜,12,３ＬＤＫ,90,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2022年第1四半期,未改装,,7.361727836017593
21036683,中古マンション等,,21204,岐阜県,多治見市,田代町,多治見,5,３ＬＤＫ,70,,,,2003年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第1四半期,未改装,,7.2552725051033065
21063310,中古マンション等,,21213,岐阜県,各務原市,鵜沼東町,鵜沼,6,４ＬＤＫ,90,,,,2000年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第4四半期,,,7.230448921378274
21006254,中古マンション等,,21201,岐阜県,岐阜市,橋本町,岐阜,2,３ＬＤＫ,65,,,,2007年,ＲＣ,,住宅,,,,商業,80.0,600.0,2018年第4四半期,未改装,,7.447158031342219
21008455,中古マンション等,,21201,岐阜県,岐阜市,加納寿町,岐阜,15,３ＬＤＫ,80,,,,2010年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2010年第1四半期,未改装,,7.505149978319906
21008377,中古マンション等,,21201,岐阜県,岐阜市,長良,岐阜,1H～1H30,３ＬＤＫ,75,,,,1993年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2014年第3四半期,未改装,,6.929418925714293
21002737,中古マンション等,,21201,岐阜県,岐阜市,早田栄町,岐阜,30分～60分,３ＬＤＫ,70,,,,1997年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第4四半期,,,7.176091259055681
21001177,中古マンション等,,21201,岐阜県,岐阜市,鹿島町,木曽川,29,４ＬＤＫ,90,,,,1999年,ＲＣ,,住宅,,,,商業,80.0,400.0,2022年第2四半期,未改装,,7.230448921378274
21016170,中古マンション等,,21201,岐阜県,岐阜市,薮田南,西岐阜,25,３ＬＤＫ,75,,,,1995年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,7.041392685158225
21025008,中古マンション等,,21202,岐阜県,大垣市,三津屋町,大垣,30分～60分,３ＬＤＫ,55,,,,1991年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第1四半期,未改装,,6.838849090737256
21010771,中古マンション等,,21201,岐阜県,岐阜市,茜部菱野,岐阜,30分～60分,３ＬＤＫ,65,,,,1997年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第1四半期,未改装,,6.968482948553935
21001188,中古マンション等,,21201,岐阜県,岐阜市,鹿島町,岐阜,25,３ＬＤＫ,90,,,,1999年,ＲＣ,,事務所,,,,商業,80.0,400.0,2019年第2四半期,未改装,,7.3222192947339195
21011653,中古マンション等,,21201,岐阜県,岐阜市,田生越町,岐阜,11,４ＬＤＫ,80,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第2四半期,改装済み,,7.230448921378274
21070629,中古マンション等,,21214,岐阜県,可児市,徳野南,日本ライン今渡,,３ＬＤＫ,65,,,,1995年,,住宅,,,,,,,,2006年第2四半期,未改装,,7.079181246047625
21002094,中古マンション等,,21201,岐阜県,岐阜市,五坪,岐阜,25,４ＬＤＫ,100,,,,,,住宅,住宅,,,,１種住居,60.0,200.0,2022年第1四半期,未改装,,6.6020599913279625
21008708,中古マンション等,,21201,岐阜県,岐阜市,橋本町,岐阜,4,３ＬＤＫ,75,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2014年第4四半期,未改装,,7.568201724066995
21014390,中古マンション等,,21201,岐阜県,岐阜市,鏡島南,西岐阜,15,３ＬＤＫ,80,,,,1998年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第3四半期,未改装,,7.176091259055681
21002103,中古マンション等,,21201,岐阜県,岐阜市,五坪,岐阜,19,４ＬＤＫ,100,,,,1986年,,,住宅,,,,１種住居,60.0,200.0,2019年第4四半期,改装済み,,7.113943352306837
21024889,中古マンション等,,21202,岐阜県,大垣市,俵町,大垣,13,,50,,,,,ＳＲＣ,住宅,,,,,,,,2012年第4四半期,未改装,,6.301029995663981
21013596,中古マンション等,,21201,岐阜県,岐阜市,住ノ江町,名鉄岐阜,1,３ＬＤＫ,75,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第3四半期,未改装,,7.431363764158987
21024580,中古マンション等,,21202,岐阜県,大垣市,藤江町,大垣,9,３ＬＤＫ,75,,,,1996年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2016年第4四半期,改装済み,,7.146128035678238
21004390,中古マンション等,,21201,岐阜県,岐阜市,福住町,岐阜,10,３ＬＤＫ,65,,,,,ＳＲＣ,,住宅,,,,商業,80.0,500.0,2021年第2四半期,,,7.3222192947339195
21003996,中古マンション等,,21201,岐阜県,岐阜市,白山町,岐阜,15,４ＬＤＫ,80,,,,1998年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第2四半期,,,7.278753600952829
21012829,中古マンション等,,21201,岐阜県,岐阜市,橋本町,岐阜,4,１ＬＤＫ,50,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2016年第2四半期,未改装,,7.342422680822207
21018980,中古マンション等,,21201,岐阜県,岐阜市,細畑,岐阜,30分～60分,４ＬＤＫ,65,,,,1992年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2008年第3四半期,未改装,,6.954242509439325
21062759,中古マンション等,,21213,岐阜県,各務原市,蘇原東栄町,蘇原,12,３ＬＤＫ,65,,,,1996年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2010年第3四半期,未改装,,6.929418925714293
21008901,中古マンション等,,21201,岐阜県,岐阜市,福住町,岐阜,10,４ＬＤＫ,80,,,,2000年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2014年第4四半期,未改装,,7.3979400086720375
21001612,中古マンション等,,21201,岐阜県,岐阜市,菊地町,岐阜,18,３ＬＤＫ,65,,,,1998年,,,住宅,,,,準工業,60.0,200.0,2019年第2四半期,未改装,,7.176091259055681
21061154,中古マンション等,,21213,岐阜県,各務原市,那加西野町,新那加,2,４ＬＤＫ,85,,,,2001年,ＲＣ,,住宅,,,,２種住居,60.0,200.0,2022年第2四半期,未改装,,7.230448921378274
21005328,中古マンション等,,21201,岐阜県,岐阜市,吉野町,岐阜,4,２ＬＤＫ,65,,,,2012年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2021年第3四半期,未改装,,7.5910646070264995
21018559,中古マンション等,,21201,岐阜県,岐阜市,則武,岐阜,30分～60分,３ＬＤＫ,70,,,,1992年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2008年第1四半期,未改装,,7.0
21085800,中古マンション等,,21302,岐阜県,羽島郡岐南町,徳田,岐南,19,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2007年第1四半期,未改装,,6.6020599913279625
21000179,中古マンション等,,21201,岐阜県,岐阜市,茜部本郷,岐阜,30分～60分,３ＬＤＫ,70,,,,1998年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2019年第2四半期,未改装,,6.991226075692495
21014564,中古マンション等,,21201,岐阜県,岐阜市,北山,岐阜,2H～,２ＬＤＫ,65,,,,1990年,ＳＲＣ,住宅,,,,,１中住専,50.0,100.0,2013年第3四半期,改装済み,,6.770852011642144
21066290,中古マンション等,,21213,岐阜県,各務原市,那加巾下町,各務原市役所前,10,４ＬＤＫ,80,,,,1998年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2005年第4四半期,未改装,調停・競売等,7.146128035678238
21066107,中古マンション等,,21213,岐阜県,各務原市,蘇原六軒町,六軒(岐阜),4,３ＬＤＫ,65,,,,1987年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2006年第1四半期,未改装,,6.949390006644912
21016439,中古マンション等,,21201,岐阜県,岐阜市,粟野西,岐阜,1H30～2H,３ＬＤＫ,55,,,,1991年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2008年第1四半期,未改装,,6.845098040014257
21064805,中古マンション等,,21213,岐阜県,各務原市,鵜沼南町,新鵜沼,6,３ＬＤＫ,65,,,,1989年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第1四半期,未改装,調停・競売等,6.919078092376074
21021229,中古マンション等,,21202,岐阜県,大垣市,藤江町,大垣,9,４ＬＤＫ,85,,,,2019年,,,住宅,,,,商業,80.0,400.0,2021年第1四半期,改装済み,,7.477121254719663
21012824,中古マンション等,,21201,岐阜県,岐阜市,白山町,岐阜,15,３ＬＤＫ,75,,,,1998年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第4四半期,改装済み,,7.278753600952829
21007751,中古マンション等,,21201,岐阜県,岐阜市,長良丘,岐阜,30分～60分,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第2四半期,,,7.278753600952829
21014521,中古マンション等,,21201,岐阜県,岐阜市,菊地町,岐阜,18,４ＬＤＫ,100,,,,2003年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第2四半期,未改装,,7.3979400086720375
21015114,中古マンション等,,21201,岐阜県,岐阜市,本荘,岐阜,30分～60分,３ＬＤＫ,90,,,,2005年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第3四半期,未改装,,7.361727836017593
21025739,中古マンション等,,21202,岐阜県,大垣市,藤江町,大垣,10,４ＬＤＫ,80,,,,2000年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,7.146128035678238
21000379,中古マンション等,,21201,岐阜県,岐阜市,粟野西,岐阜,1H30～2H,２ＬＤＫ,55,,,,1991年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2019年第4四半期,,,6.447158031342219
21010160,中古マンション等,,21201,岐阜県,岐阜市,南殿町,岐阜,18,３ＬＤＫ,75,,,,2001年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2010年第3四半期,未改装,,7.278753600952829
21034807,中古マンション等,,21204,岐阜県,多治見市,太平町,多治見,16,３ＬＤＫ,70,,,,1998年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2011年第2四半期,改装済み,,7.113943352306837
21033898,中古マンション等,,21204,岐阜県,多治見市,白山町,多治見,9,４ＬＤＫ,75,,,,2003年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,7.230448921378274
21003120,中古マンション等,,21201,岐阜県,岐阜市,鶴舞町,岐阜,20,３ＬＤＫ,75,,,,,,住宅,住宅,,,,商業,80.0,400.0,2021年第4四半期,,,7.230448921378274
21014124,中古マンション等,,21201,岐阜県,岐阜市,吉野町,岐阜,5,３ＬＤＫ,80,,,,2012年,ＲＣ,住宅,,,,,商業,80.0,600.0,2012年第4四半期,未改装,,7.544068044350276
21007143,中古マンション等,,21201,岐阜県,岐阜市,鏡島南,西岐阜,19,４ＬＤＫ,80,,,,1998年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2014年第1四半期,未改装,,7.278753600952829
21016218,中古マンション等,,21201,岐阜県,岐阜市,六条東,岐阜,21,４ＬＤＫ,85,,,,2004年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2009年第3四半期,未改装,調停・競売等,7.278753600952829
21010020,中古マンション等,,21201,岐阜県,岐阜市,弁天町,岐阜,24,４ＬＤＫ,75,,,,2000年,ＲＣ,住宅,,,,,２種住居,60.0,300.0,2010年第3四半期,未改装,,7.204119982655925
21059519,中古マンション等,,21212,岐阜県,土岐市,泉東窯町,土岐市,,１Ｋ,20,,,,1992年,,住宅,,,,,,,,2006年第1四半期,未改装,,6.531478917042255
21014546,中古マンション等,,21201,岐阜県,岐阜市,北一色,岐阜,30分～60分,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第2四半期,未改装,,7.041392685158225
21035556,中古マンション等,,21204,岐阜県,多治見市,白山町,多治見,8,３ＬＤＫ,90,,,,2006年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第1四半期,未改装,,7.301029995663981
21023615,中古マンション等,,21202,岐阜県,大垣市,伝馬町,大垣,11,３ＬＤＫ,75,,,,1998年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第1四半期,改装済み,,7.176091259055681
21021343,中古マンション等,,21202,岐阜県,大垣市,見取町,大垣,4,３ＬＤＫ,70,,,,1996年,,,,,,,商業,80.0,400.0,2021年第4四半期,未改装,,7.146128035678238
21015536,中古マンション等,,21201,岐阜県,岐阜市,水主町,岐阜,30分～60分,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第4四半期,改装済み,,7.278753600952829
21002311,中古マンション等,,21201,岐阜県,岐阜市,鷺山東,岐阜,1H～1H30,２ＤＫ,40,,,,,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2021年第2四半期,未改装,,6.3979400086720375
