ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
47003473,中古マンション等,,47201,沖縄県,那覇市,首里崎山町,首里,6,,80,,,,,ＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2015年第4四半期,,,7.113943352306837
47003539,中古マンション等,,47201,沖縄県,那覇市,安謝,古島,30分～60分,１Ｋ,30,,,,2006年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第3四半期,改装済み,,6.903089986991944
47002072,中古マンション等,,47201,沖縄県,那覇市,字大道,安里,8,５ＬＤＫ,95,,,,1992年,ＳＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第2四半期,未改装,,7.3979400086720375
47001449,中古マンション等,,47201,沖縄県,那覇市,寄宮,安里,15,２ＤＫ,50,,,,1990年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2022年第2四半期,,,7.176091259055681
47001246,中古マンション等,,47201,沖縄県,那覇市,松尾,牧志,11,３ＬＤＫ,75,,,,2001年,,住宅,その他,,,,商業,80.0,400.0,2022年第4四半期,未改装,,7.146128035678238
47001807,中古マンション等,,47201,沖縄県,那覇市,字松川,安里,16,２ＬＤＫ,65,,,,1975年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2018年第4四半期,改装済み,,7.278753600952829
47002839,中古マンション等,,47201,沖縄県,那覇市,安謝,古島,26,１Ｋ,30,,,,2006年,ＲＣ,,住宅,,,,近隣商業,80.0,300.0,2017年第4四半期,未改装,,7.113943352306837
47010427,中古マンション等,,47208,沖縄県,浦添市,港川,,,４ＬＤＫ,90,,,,2005年,ＳＲＣ,,住宅,,,,１種住居,60.0,200.0,2018年第1四半期,未改装,,7.544068044350276
47000367,中古マンション等,,47201,沖縄県,那覇市,垣花町,奥武山公園,16,１ＬＤＫ,70,,,,2004年,ＳＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2023年第1四半期,未改装,,7.3979400086720375
47000057,中古マンション等,,47201,沖縄県,那覇市,安里,安里,1,２ＬＤＫ,60,,,,1983年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2020年第2四半期,改装済み,,7.301029995663981
47000972,中古マンション等,,47201,沖縄県,那覇市,長田,安里,26,３ＬＤＫ,80,,,,1993年,ＳＲＣ,,住宅,,,,１中住専,60.0,200.0,2019年第1四半期,,,7.146128035678238
47002922,中古マンション等,,47201,沖縄県,那覇市,長田,,,２ＬＤＫ,50,,,,1991年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2011年第4四半期,未改装,,6.845098040014257
47018660,中古マンション等,,47211,沖縄県,沖縄市,泡瀬,,,３ＬＤＫ,115,,,,2006年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2016年第1四半期,未改装,,7.380211241711606
47002481,中古マンション等,,47201,沖縄県,那覇市,泊,美栄橋,9,１Ｋ,20,,,,1992年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第2四半期,改装済み,,6.740362689494244
47017319,中古マンション等,,47211,沖縄県,沖縄市,与儀,,,２ＬＤＫ,55,,,,2014年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2019年第3四半期,,,7.361727836017593
47009975,中古マンション等,,47208,沖縄県,浦添市,城間,浦添前田,30分～60分,２ＬＤＫ,65,,,,2013年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第4四半期,未改装,,7.477121254719663
47004706,中古マンション等,,47201,沖縄県,那覇市,東町,旭橋,2,２ＬＤＫ,55,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2013年第4四半期,,,6.845098040014257
47001287,中古マンション等,,47201,沖縄県,那覇市,字松川,,,１Ｋ,20,,,,1975年,ＳＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2020年第2四半期,未改装,,6.6020599913279625
47016516,中古マンション等,,47211,沖縄県,沖縄市,安慶田,,,２ＬＤＫ＋Ｓ,65,,,,1989年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第3四半期,改装済み,,7.146128035678238
47001562,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,7,２ＬＤＫ,60,,,,2015年,鉄骨造,,事務所,,,,近隣商業,80.0,400.0,2018年第1四半期,未改装,,7.5910646070264995
47004437,中古マンション等,,47201,沖縄県,那覇市,泉崎,県庁前(沖縄),9,３ＬＤＫ,70,,,,1985年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2013年第3四半期,未改装,,6.698970004336019
47001570,中古マンション等,,47201,沖縄県,那覇市,小禄,奥武山公園,13,４ＬＤＫ,75,,,,2007年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2018年第3四半期,未改装,,7.4623979978989565
47000327,中古マンション等,,47201,沖縄県,那覇市,字小禄,,,３ＬＤＫ,60,,,,1999年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2022年第4四半期,未改装,,7.230448921378274
47000769,中古マンション等,,47201,沖縄県,那覇市,首里山川町,市立病院前(沖縄),16,１Ｋ,20,,,,1990年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2021年第1四半期,未改装,,6.748188027006201
47003971,中古マンション等,,47201,沖縄県,那覇市,松尾,県庁前(沖縄),9,３ＬＤＫ,80,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,,,7.113943352306837
47010305,中古マンション等,,47208,沖縄県,浦添市,宮城,,,３ＬＤＫ,90,,,,2009年,ＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第3四半期,未改装,,7.568201724066995
47002534,中古マンション等,,47201,沖縄県,那覇市,前島,美栄橋,6,,50,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2014年第2四半期,未改装,,6.832508912706237
47000784,中古マンション等,,47201,沖縄県,那覇市,楚辺,壺川,5,２ＬＤＫ,65,,,,2007年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2022年第3四半期,未改装,,7.556302500767287
47002417,中古マンション等,,47201,沖縄県,那覇市,首里金城町,,,,65,,,,,ＲＣ,住宅,,,,,１低住専,50.0,100.0,2014年第4四半期,,,6.929418925714293
47010908,中古マンション等,,47208,沖縄県,浦添市,港川,,,,75,,,,2000年,ＳＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2017年第1四半期,未改装,,7.3222192947339195
47004743,中古マンション等,,47201,沖縄県,那覇市,牧志,牧志,4,３ＬＤＫ,70,,,,2012年,ＲＣ,住宅,,,,,１種住居,60.0,300.0,2013年第3四半期,改装済み,,7.3979400086720375
47010816,中古マンション等,,47208,沖縄県,浦添市,宮城,,,３ＬＤＫ,60,,,,1994年,ＲＣ,住宅,,,,,１中住専,60.0,150.0,2011年第1四半期,未改装,,7.113943352306837
47001549,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,6,２ＬＤＫ,65,,,,2013年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,400.0,2018年第3四半期,未改装,,7.643452676486188
47005088,中古マンション等,,47201,沖縄県,那覇市,松山,美栄橋,4,４ＬＤＫ,95,,,,1999年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第2四半期,未改装,,7.414973347970818
47017148,中古マンション等,,47211,沖縄県,沖縄市,美里,,,３ＤＫ,55,,,,1988年,ＲＣ,,,,,,商業,80.0,400.0,2020年第2四半期,未改装,,6.845098040014257
47004582,中古マンション等,,47201,沖縄県,那覇市,首里大中町,儀保,7,３ＬＤＫ,75,,,,1986年,ＲＣ,住宅,,,,,１低住専,50.0,100.0,2013年第1四半期,未改装,,7.176091259055681
47009999,中古マンション等,,47208,沖縄県,浦添市,城間,,,３ＬＤＫ,65,,,,2008年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2019年第4四半期,未改装,,7.447158031342219
47011153,中古マンション等,,47208,沖縄県,浦添市,屋富祖,,,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第2四半期,未改装,,7.041392685158225
47000273,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,10,３ＬＤＫ,80,,,,2015年,ＲＣ,,住宅,,,,近隣商業,80.0,400.0,2020年第4四半期,未改装,,7.770852011642144
47018203,中古マンション等,,47211,沖縄県,沖縄市,宮里,,,３ＬＤＫ,60,,,,2012年,ＲＣ,住宅,住宅,,,,１種住居,,,2017年第2四半期,未改装,,7.2552725051033065
47001253,中古マンション等,,47201,沖縄県,那覇市,松尾,美栄橋,9,３ＬＤＫ,65,,,,1998年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第3四半期,未改装,,7.477121254719663
47017213,中古マンション等,,47211,沖縄県,沖縄市,宮里,,,３ＬＤＫ,75,,,,2010年,ＲＣ,住宅,住宅,,,,非線引き,70.0,200.0,2020年第1四半期,未改装,,7.3979400086720375
47005238,中古マンション等,,47201,沖縄県,那覇市,字小禄,,,４ＬＤＫ,80,,,,1999年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2007年第2四半期,改装済み,,7.204119982655925
47002915,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,13,３ＬＤＫ,80,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第1四半期,未改装,,7.690196080028514
47005270,中古マンション等,,47201,沖縄県,那覇市,具志,,,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第1四半期,改装済み,,7.230448921378274
47001937,中古マンション等,,47201,沖縄県,那覇市,小禄,奥武山公園,,３ＬＤＫ,70,,,,2003年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2010年第3四半期,,,7.230448921378274
47002436,中古マンション等,,47201,沖縄県,那覇市,首里鳥堀町,首里,4,３ＬＤＫ,65,,,,2000年,ＲＣ,住宅,住宅,,,,準工業,50.0,100.0,2014年第1四半期,改装済み,,7.3979400086720375
47004477,中古マンション等,,47201,沖縄県,那覇市,字小禄,奥武山公園,4,４ＬＤＫ,80,,,,1997年,ＲＣ,住宅,,,,,,,,2013年第1四半期,未改装,調停・競売等,7.2552725051033065
47010163,中古マンション等,,47208,沖縄県,浦添市,前田,浦添前田,0,４ＬＤＫ,70,,,,1996年,ＲＣ,,住宅,,,,２種住居,60.0,200.0,2021年第1四半期,未改装,,7.3979400086720375
47000248,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,6,２ＬＤＫ,75,,,,2015年,ＲＣ,,住宅,,,,近隣商業,80.0,400.0,2023年第1四半期,未改装,,7.740362689494244
47010243,中古マンション等,,47208,沖縄県,浦添市,牧港,,,３ＬＤＫ,75,,,,2015年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2019年第3四半期,未改装,,7.4623979978989565
47003933,中古マンション等,,47201,沖縄県,那覇市,樋川,,,２ＤＫ,40,,,,1987年,ＲＣ,住宅,,,,,,,,2012年第1四半期,未改装,,6.763427993562937
47001941,中古マンション等,,47201,沖縄県,那覇市,小禄,,,２ＬＤＫ,65,,,,2005年,ＲＣ,住宅,,,,,,,,2010年第2四半期,,,7.2552725051033065
47000762,中古マンション等,,47201,沖縄県,那覇市,首里山川町,儀保,1H～1H30,４ＬＤＫ,75,,,,2000年,ＲＣ,,住宅,,,,１低住専,50.0,100.0,2021年第1四半期,未改装,,7.4623979978989565
47005262,中古マンション等,,47201,沖縄県,那覇市,具志,赤嶺,23,３ＬＤＫ,75,,,,2001年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第2四半期,改装済み,,7.278753600952829
47005021,中古マンション等,,47201,沖縄県,那覇市,繁多川,,,３ＬＤＫ,85,,,,1989年,ＲＣ,住宅,,,,,,,,2009年第2四半期,未改装,調停・競売等,6.763427993562937
47011474,中古マンション等,,47208,沖縄県,浦添市,城間,,,３ＬＤＫ,70,,,,1984年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第4四半期,未改装,,6.903089986991944
47004075,中古マンション等,,47201,沖縄県,那覇市,泉崎,壺川,7,４ＬＤＫ,105,,,,1990年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2016年第3四半期,改装済み,,7.447158031342219
47001025,中古マンション等,,47201,沖縄県,那覇市,繁多川,安里,23,３ＬＤＫ,75,,,,2002年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2023年第3四半期,未改装,,7.301029995663981
47004466,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,15,２ＬＤＫ,65,,,,2007年,ＲＣ,住宅,,,,,商業,80.0,400.0,2013年第3四半期,未改装,,7.4623979978989565
47021677,中古マンション等,,47213,沖縄県,うるま市,字塩屋,,,３ＬＤＫ,75,,,,1999年,ＲＣ,住宅,住宅,,,,非線引き,,,2019年第3四半期,改装済み,,7.176091259055681
47001062,中古マンション等,,47201,沖縄県,那覇市,東町,旭橋,4,２ＬＤＫ,60,,,,2012年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第1四半期,,,7.477121254719663
47000981,中古マンション等,,47201,沖縄県,那覇市,長田,,,３ＬＤＫ,75,,,,1993年,ＳＲＣ,,住宅,,,,１中住専,60.0,200.0,2020年第1四半期,未改装,,7.301029995663981
47003519,中古マンション等,,47201,沖縄県,那覇市,字大道,おもろまち,9,２ＬＤＫ,45,,,,1988年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第1四半期,未改装,,6.6127838567197355
47000707,中古マンション等,,47201,沖縄県,那覇市,首里末吉町,市立病院前(沖縄),9,３ＬＤＫ,75,,,,1992年,ＲＣ,住宅,,,,,１低住専,40.0,80.0,2021年第2四半期,未改装,,7.230448921378274
47010259,中古マンション等,,47208,沖縄県,浦添市,港川,,,２ＬＤＫ,55,,,,1995年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2023年第1四半期,改装済み,,7.3979400086720375
47005136,中古マンション等,,47201,沖縄県,那覇市,安里,牧志,3,４ＬＤＫ,230,,,,1981年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第1四半期,未改装,,7.447158031342219
47001030,中古マンション等,,47201,沖縄県,那覇市,繁多川,安里,24,２ＬＤＫ,55,,,,1975年,ＳＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2022年第3四半期,改装済み,,6.949390006644912
47017278,中古マンション等,,47211,沖縄県,沖縄市,山里,,,２ＬＤＫ,75,,,,2018年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2022年第3四半期,,,7.568201724066995
47002653,中古マンション等,,47201,沖縄県,那覇市,宇栄原,赤嶺,7,３ＬＤＫ,60,,,,1991年,ＲＣ,住宅,,,,,,,,2011年第4四半期,未改装,調停・競売等,6.845098040014257
47004219,中古マンション等,,47201,沖縄県,那覇市,首里金城町,首里,14,３ＬＤＫ,75,,,,1975年,ＲＣ,住宅,住宅,,,,１低住専,50.0,100.0,2016年第4四半期,未改装,,7.041392685158225
47010425,中古マンション等,,47208,沖縄県,浦添市,港川,,,４ＬＤＫ,90,,,,2005年,ＲＣ,,住宅,,,,商業,80.0,400.0,2018年第1四半期,改装済み,,7.3979400086720375
47005304,中古マンション等,,47201,沖縄県,那覇市,古波蔵,奥武山公園,14,３ＬＤＫ,60,,,,1990年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2008年第2四半期,改装済み,,7.041392685158225
47003171,中古マンション等,,47201,沖縄県,那覇市,西,旭橋,14,３ＬＤＫ,60,,,,1999年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第1四半期,未改装,,7.204119982655925
47003292,中古マンション等,,47201,沖縄県,那覇市,曙,,,３ＬＤＫ,85,,,,2006年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第3四半期,未改装,,7.361727836017593
47001573,中古マンション等,,47201,沖縄県,那覇市,小禄,,,３ＬＤＫ,65,,,,2005年,ＳＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2018年第4四半期,未改装,,7.3979400086720375
47003191,中古マンション等,,47201,沖縄県,那覇市,樋川,,,２ＤＫ,50,,,,2017年,ＲＣ,,住宅,,,,,,,2017年第4四半期,未改装,,7.380211241711606
47001387,中古マンション等,,47201,沖縄県,那覇市,宮城,,,３ＬＤＫ,85,,,,2016年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2019年第3四半期,未改装,,7.6127838567197355
47001518,中古マンション等,,47201,沖縄県,那覇市,泉崎,旭橋,4,２ＬＤＫ,50,,,,1986年,ＲＣ,,住宅,,,,商業,80.0,400.0,2018年第2四半期,改装済み,,7.113943352306837
47005625,中古マンション等,,47201,沖縄県,那覇市,松山,県庁前(沖縄),8,２ＬＤＫ＋Ｓ,60,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,600.0,2007年第3四半期,未改装,,7.041392685158225
47001569,中古マンション等,,47201,沖縄県,那覇市,字小禄,,,３ＬＤＫ,65,,,,2013年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2018年第1四半期,未改装,,7.491361693834273
47003580,中古マンション等,,47201,沖縄県,那覇市,長田,安里,29,２ＬＤＫ,55,,,,1991年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第2四半期,未改装,,6.986771734266245
47004028,中古マンション等,,47201,沖縄県,那覇市,寄宮,,,２ＬＤＫ,45,,,,,ＲＣ,住宅,,,,,,,,2012年第3四半期,未改装,,6.963787827345556
47011290,中古マンション等,,47208,沖縄県,浦添市,伊祖,,,２ＬＤＫ,55,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第4四半期,未改装,,6.991226075692495
47002632,中古マンション等,,47201,沖縄県,那覇市,旭町,旭橋,7,３ＬＤＫ,95,,,,2009年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第2四半期,改装済み,,7.6020599913279625
47001718,中古マンション等,,47201,沖縄県,那覇市,泊,,,１Ｋ,20,,,,,,,住宅,,,,,,,2018年第2四半期,未改装,,6.778151250383644
47005305,中古マンション等,,47201,沖縄県,那覇市,古波蔵,壺川,13,２ＬＤＫ,80,,,,1981年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2007年第2四半期,未改装,調停・競売等,7.041392685158225
47000916,中古マンション等,,47201,沖縄県,那覇市,泊,美栄橋,5,３ＬＤＫ,70,,,,,ＲＣ,,住宅,,,,,,,2021年第1四半期,未改装,,7.230448921378274
47001737,中古マンション等,,47201,沖縄県,那覇市,西,旭橋,8,３ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,その他,,,,商業,80.0,400.0,2018年第3四半期,未改装,,7.0
47004120,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,9,３ＬＤＫ,55,,,,2013年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,400.0,2016年第1四半期,未改装,,7.2552725051033065
47003345,中古マンション等,,47201,沖縄県,那覇市,字上間,,,４ＬＤＫ,70,,,,1990年,ＳＲＣ,住宅,その他,,,,準工業,60.0,200.0,2015年第4四半期,未改装,,7.113943352306837
47017132,中古マンション等,,47211,沖縄県,沖縄市,美里,,,３ＬＤＫ,60,,,,2016年,ＲＣ,住宅,その他,,,,１中住専,60.0,200.0,2022年第3四半期,改装済み,,7.431363764158987
47002312,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,13,３ＬＤＫ,80,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第1四半期,未改装,,7.531478917042255
47000043,中古マンション等,,47201,沖縄県,那覇市,字安里,牧志,4,３ＬＤＫ,65,,,,2001年,ＲＣ,住宅,,,,,商業,80.0,400.0,2021年第4四半期,未改装,,7.342422680822207
47005561,中古マンション等,,47201,沖縄県,那覇市,前島,美栄橋,4,２ＤＫ,40,,,,1984年,ＲＣ,住宅,,,,,商業,80.0,400.0,2008年第2四半期,未改装,,5.832508912706237
47004172,中古マンション等,,47201,沖縄県,那覇市,久米,旭橋,9,２ＤＫ,60,,,,1997年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第2四半期,未改装,,7.204119982655925
47002248,中古マンション等,,47201,沖縄県,那覇市,字安里,,,,90,,,,,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第4四半期,,,7.491361693834273
47000417,中古マンション等,,47201,沖縄県,那覇市,久米,旭橋,5,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,その他,,,,商業,80.0,400.0,2020年第4四半期,未改装,,7.361727836017593
47001609,中古マンション等,,47201,沖縄県,那覇市,字国場,壺川,29,３ＬＤＫ,65,,,,1996年,ＳＲＣ,,住宅,,,,１中住専,60.0,200.0,2018年第1四半期,改装済み,,7.301029995663981
47000097,中古マンション等,,47201,沖縄県,那覇市,字天久,古島,29,２ＬＤＫ,65,,,,2010年,ＲＣ,,住宅,,,,近隣商業,80.0,300.0,2021年第3四半期,未改装,,7.477121254719663
47002786,中古マンション等,,47201,沖縄県,那覇市,曙,,,２ＬＤＫ,50,,,,1993年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第3四半期,未改装,,6.892094602690481
47002276,中古マンション等,,47201,沖縄県,那覇市,泉崎,県庁前(沖縄),6,２ＬＤＫ,50,,,,1985年,ＳＲＣ,住宅,,,,,,,,2014年第1四半期,未改装,,6.949390006644912
47001557,中古マンション等,,47201,沖縄県,那覇市,おもろまち,おもろまち,12,３ＬＤＫ,80,,,,2007年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2018年第2四半期,未改装,,7.7160033436347994
47003736,中古マンション等,,47201,沖縄県,那覇市,松川,安里,8,２ＬＤＫ,80,,,,1988年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2015年第1四半期,未改装,,7.113943352306837
47018925,中古マンション等,,47211,沖縄県,沖縄市,胡屋,,,３ＤＫ,50,,,,1988年,ＲＣ,住宅,,,,,商業,80.0,400.0,2013年第3四半期,未改装,,6.732393759822968
47000051,中古マンション等,,47201,沖縄県,那覇市,安里,安里,4,１Ｒ,30,,,,1983年,ＲＣ,,住宅,,,,商業,80.0,500.0,2022年第4四半期,未改装,,6.845098040014257
47016949,中古マンション等,,47211,沖縄県,沖縄市,桃原,,,２ＬＤＫ,65,,,,2018年,ＲＣ,住宅,住宅,,,,非線引き,70.0,200.0,2023年第3四半期,未改装,,7.4623979978989565
47004097,中古マンション等,,47201,沖縄県,那覇市,字上間,,,３ＬＤＫ,80,,,,1990年,ＳＲＣ,住宅,その他,,,,,,,2016年第2四半期,未改装,,7.079181246047625
47005523,中古マンション等,,47201,沖縄県,那覇市,繁多川,,,４ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2007年第4四半期,改装済み,,7.041392685158225
47005387,中古マンション等,,47201,沖縄県,那覇市,首里金城町,首里,16,２ＬＤＫ,55,,,,1975年,ＲＣ,住宅,,,,,１低住専,50.0,100.0,2008年第4四半期,改装済み,,6.9344984512435675
47002447,中古マンション等,,47201,沖縄県,那覇市,字大道,安里,6,２ＤＫ,45,,,,1989年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2014年第1四半期,,,7.041392685158225
47001286,中古マンション等,,47201,沖縄県,那覇市,字松川,,,,20,,,,1975年,ＳＲＣ,,,,,,１低住専,50.0,100.0,2021年第3四半期,未改装,,6.477121254719663
47001415,中古マンション等,,47201,沖縄県,那覇市,山下町,奥武山公園,9,,90,,,,1991年,ＲＣ,住宅,事務所,,,,１中住専,60.0,200.0,2019年第1四半期,,,7.113943352306837
47004344,中古マンション等,,47201,沖縄県,那覇市,牧志,市立病院前(沖縄),7,２ＤＫ,65,,,,1984年,ＳＲＣ,住宅,その他,,,,商業,80.0,400.0,2016年第2四半期,改装済み,,7.230448921378274
