ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
22019044,中古マンション等,,22102,静岡県,静岡市駿河区,中島,静岡,,３ＬＤＫ,85,,,,1998年,,住宅,,,,,,,,2006年第2四半期,未改装,,7.113943352306837
22064239,中古マンション等,,22203,静岡県,沼津市,泉町,沼津,16,１ＬＤＫ,45,,,,2011年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2021年第3四半期,未改装,,7.301029995663981
22004977,中古マンション等,,22101,静岡県,静岡市葵区,竜南,静岡,30分～60分,２ＬＤＫ,65,,,,1992年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2014年第2四半期,未改装,,7.0
22064407,中古マンション等,,22203,静岡県,沼津市,大岡,沼津,23,３ＬＤＫ,75,,,,1989年,,住宅,住宅,,,,準工業,60.0,200.0,2023年第2四半期,未改装,,7.041392685158225
22105688,中古マンション等,,22211,静岡県,磐田市,一言,磐田,30分～60分,３ＬＤＫ,55,,,,1993年,ＳＲＣ,住宅,住宅,,,,調整区域,60.0,200.0,2019年第3四半期,未改装,,6.698970004336019
22030359,中古マンション等,,22138,静岡県,浜松市中央区,上島,上島,4,３ＬＤＫ,70,,,,1997年,,住宅,住宅,,,,１種住居,60.0,200.0,2021年第2四半期,,,7.113943352306837
22024001,中古マンション等,,22103,静岡県,静岡市清水区,宮下町,清水(静岡),16,４Ｋ,50,,,,1978年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第4四半期,未改装,,6.544068044350276
22022383,中古マンション等,,22103,静岡県,静岡市清水区,万世町,新清水,6,４ＬＤＫ,80,,,,1997年,,住宅,住宅,,,,,,,2018年第4四半期,未改装,,7.113943352306837
22066530,中古マンション等,,22203,静岡県,沼津市,高沢町,沼津,6,３ＬＤＫ,80,,,,,ＲＣ,,住宅,,,,商業,80.0,400.0,2018年第2四半期,,,7.079181246047625
22065919,中古マンション等,,22203,静岡県,沼津市,東間門,沼津,18,３ＬＤＫ,75,,,,,ＲＣ,,住宅,,,,準工業,60.0,200.0,2019年第1四半期,未改装,,7.079181246047625
22101039,中古マンション等,,22210,静岡県,富士市,平垣本町,富士,12,２ＬＤＫ,50,,,,1979年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2016年第1四半期,未改装,,6.531478917042255
22110120,中古マンション等,,22211,静岡県,磐田市,一言,磐田,30分～60分,４ＬＤＫ,70,,,,1993年,ＳＲＣ,住宅,,,,,調整区域,60.0,200.0,2013年第2四半期,未改装,,6.919078092376074
22042499,中古マンション等,,22138,静岡県,浜松市中央区,篠ケ瀬町,浜松,1H～1H30,４ＬＤＫ,85,,,,1998年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第3四半期,未改装,,7.2552725051033065
22003760,中古マンション等,,22101,静岡県,静岡市葵区,大岩町,新静岡,26,２ＬＤＫ,65,,,,1977年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2017年第2四半期,改装済み,,6.892094602690481
22067419,中古マンション等,,22203,静岡県,沼津市,西条町,沼津,10,３ＬＤＫ,75,,,,2002年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第3四半期,改装済み,,7.301029995663981
22097408,中古マンション等,,22210,静岡県,富士市,吉原,吉原本町,12,３ＬＤＫ,60,,,,1993年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第1四半期,未改装,,6.977723605288848
22001507,中古マンション等,,22101,静岡県,静岡市葵区,瀬名,静岡,1H30～2H,３ＤＫ,45,,,,1974年,ＲＣ,住宅,住宅,,,,１中住専,60.0,150.0,2021年第2四半期,未改装,,6.0
22056533,中古マンション等,,22139,静岡県,浜松市浜名区,三ヶ日町都筑,東都筑,21,１ＬＤＫ,45,,,,1990年,ＳＲＣ,住宅,住宅,,,,調整区域,60.0,200.0,2023年第3四半期,,,6.892094602690481
22047554,中古マンション等,,22138,静岡県,浜松市中央区,葵西,浜松,1H30～2H,３ＬＤＫ,75,,,,1993年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第1四半期,未改装,,7.0
22027364,中古マンション等,,22103,静岡県,静岡市清水区,入江,清水(静岡),,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2006年第3四半期,改装済み,,7.414973347970818
22011399,中古マンション等,,22102,静岡県,静岡市駿河区,小黒,静岡,20,２ＤＫ,55,,,,1988年,,住宅,住宅,,,,準工業,60.0,200.0,2021年第2四半期,未改装,,6.57978359661681
22044912,中古マンション等,,22138,静岡県,浜松市中央区,東伊場,浜松,23,４ＬＤＫ,90,,,,1988年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,500.0,2015年第4四半期,未改装,,7.146128035678238
22006125,中古マンション等,,22101,静岡県,静岡市葵区,本通,静岡,18,１ＬＤＫ＋Ｓ,60,,,,2004年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,未改装,,7.301029995663981
22048736,中古マンション等,,22138,静岡県,浜松市中央区,天龍川町,天竜川,2,３ＬＤＫ,65,,,,1993年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第1四半期,改装済み,,7.113943352306837
22049730,中古マンション等,,22138,静岡県,浜松市中央区,中央,浜松,10,３ＬＤＫ,85,,,,2007年,ＲＣ,住宅,,,,,商業,,,2013年第2四半期,改装済み,,7.477121254719663
22030795,中古マンション等,,22138,静岡県,浜松市中央区,北寺島町,浜松,16,１Ｋ,20,,,,1990年,鉄骨造,事務所,事務所,,,,商業,80.0,500.0,2021年第1四半期,改装済み,,6.6020599913279625
22074196,中古マンション等,,22206,静岡県,三島市,富田町,三島,25,４ＬＤＫ,75,,,,2000年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2023年第3四半期,未改装,,7.342422680822207
22038692,中古マンション等,,22138,静岡県,浜松市中央区,新津町,助信,3,４ＬＤＫ,95,,,,2001年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2017年第3四半期,未改装,,7.380211241711606
22038039,中古マンション等,,22138,静岡県,浜松市中央区,半田山,浜松,1H30～2H,２ＬＤＫ,60,,,,2002年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2018年第2四半期,未改装,,7.079181246047625
22058836,中古マンション等,,22139,静岡県,浜松市浜名区,三ヶ日町都筑,都筑,19,１ＬＤＫ,50,,,,1990年,ＳＲＣ,住宅,,,,,調整区域,60.0,200.0,2011年第3四半期,未改装,,6.672097857935717
22041938,中古マンション等,,22138,静岡県,浜松市中央区,和地山,浜松,30分～60分,３ＤＫ,45,,,,1974年,ＳＲＣ,住宅,,,,,２中住専,60.0,200.0,2010年第1四半期,未改装,,6.653212513775344
22057474,中古マンション等,,22139,静岡県,浜松市浜名区,三ヶ日町下尾奈,三ケ日,30分～60分,１Ｒ,25,,,,,ＲＣ,その他,その他,,,,調整区域,60.0,200.0,2017年第1四半期,未改装,,5.0
22030593,中古マンション等,,22138,静岡県,浜松市中央区,鴨江,浜松,28,４ＬＤＫ,95,,,,2004年,,,住宅,,,,１中住専,60.0,200.0,2022年第4四半期,未改装,,7.3979400086720375
22020938,中古マンション等,,22103,静岡県,静岡市清水区,千歳町,清水(静岡),18,オープンフロア,60,,,,1981年,ＳＲＣ,店舗,店舗,,,,商業,80.0,400.0,2019年第3四半期,未改装,,6.477121254719663
22012513,中古マンション等,,22102,静岡県,静岡市駿河区,西中原,静岡,30分～60分,３ＬＤＫ,70,,,,1991年,ＲＣ,,住宅,,,,工業,,,2021年第1四半期,改装済み,,7.2552725051033065
22049296,中古マンション等,,22138,静岡県,浜松市中央区,上島,上島,13,３ＬＤＫ,65,,,,1998年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第2四半期,改装済み,,7.146128035678238
22038540,中古マンション等,,22138,静岡県,浜松市中央区,上島,浜松,1H～1H30,３ＬＤＫ,70,,,,1998年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第3四半期,改装済み,,7.3979400086720375
22033970,中古マンション等,,22138,静岡県,浜松市中央区,西伊場町,浜松,30分～60分,１ＤＫ,35,,,,,,住宅,その他,,,,２種住居,60.0,200.0,2019年第2四半期,,,6.113943352306837
22011674,中古マンション等,,22102,静岡県,静岡市駿河区,寿町,静岡,23,３ＬＤＫ,70,,,,,,,住宅,,,,準工業,60.0,200.0,2022年第2四半期,,,7.079181246047625
22026984,中古マンション等,,22103,静岡県,静岡市清水区,楠新田,草薙(ＪＲ),6,４ＬＤＫ,85,,,,1996年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2009年第1四半期,未改装,,7.361727836017593
22030405,中古マンション等,,22138,静岡県,浜松市中央区,上島,浜松,30分～60分,３ＬＤＫ,70,,,,1996年,,住宅,住宅,,,,１種住居,60.0,200.0,2021年第4四半期,改装済み,,7.113943352306837
22021018,中古マンション等,,22103,静岡県,静岡市清水区,堂林,清水(静岡),30分～60分,３ＬＤＫ,70,,,,1991年,,住宅,住宅,,,,２中住専,60.0,200.0,2021年第1四半期,改装済み,,7.278753600952829
22011260,中古マンション等,,22102,静岡県,静岡市駿河区,稲川,静岡,10,３ＬＤＫ,75,,,,2020年,,住宅,住宅,,,,近隣商業,80.0,200.0,2021年第2四半期,未改装,,7.643452676486188
22078228,中古マンション等,,22207,静岡県,富士宮市,中央町,富士宮,1,４ＬＤＫ,90,,,,2013年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第3四半期,未改装,,7.505149978319906
22001176,中古マンション等,,22101,静岡県,静岡市葵区,三番町,静岡,29,２ＬＤＫ,55,,,,1989年,,,,,,,近隣商業,80.0,200.0,2020年第1四半期,未改装,,6.477121254719663
22065408,中古マンション等,,22203,静岡県,沼津市,添地町,沼津,4,３ＬＤＫ,70,,,,2018年,,住宅,住宅,,,,商業,80.0,400.0,2021年第1四半期,未改装,,7.556302500767287
22002380,中古マンション等,,22101,静岡県,静岡市葵区,東静岡,東静岡,3,３ＬＤＫ,75,,,,2014年,ＲＣ,,住宅,,,,商業,80.0,500.0,2019年第1四半期,,,7.544068044350276
22052238,中古マンション等,,22138,静岡県,浜松市中央区,葵東,浜松,1H30～2H,３ＬＤＫ,65,,,,1999年,ＲＣ,住宅,,,,,近隣商業,,,2007年第4四半期,未改装,,7.230448921378274
22007188,中古マンション等,,22101,静岡県,静岡市葵区,昭和町,静岡,8,１Ｋ,25,,,,,ＳＲＣ,住宅,住宅,,,,商業,80.0,600.0,2016年第1四半期,未改装,,6.431363764158987
22075135,中古マンション等,,22206,静岡県,三島市,幸原町,三島,15,３ＬＤＫ,85,,,,2007年,ＲＣ,住宅,事務所,,,,近隣商業,80.0,200.0,2017年第2四半期,未改装,,7.491361693834273
22043031,中古マンション等,,22138,静岡県,浜松市中央区,西浅田,浜松,24,３ＬＤＫ,55,,,,1991年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第1四半期,未改装,,6.799340549453582
22067721,中古マンション等,,22203,静岡県,沼津市,市場町,沼津,13,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2010年第1四半期,未改装,,7.361727836017593
22009045,中古マンション等,,22101,静岡県,静岡市葵区,川辺町,静岡,14,１ＤＫ,35,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第2四半期,未改装,,6.832508912706237
22027136,中古マンション等,,22103,静岡県,静岡市清水区,西高町,清水(静岡),30分～60分,２ＬＤＫ,50,,,,2007年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2009年第1四半期,未改装,,7.230448921378274
22065569,中古マンション等,,22203,静岡県,沼津市,西浦平沢,田京,2H～,３ＬＤＫ,95,,,,1997年,ＲＣ,住宅,住宅,,,,調整区域,60.0,200.0,2019年第1四半期,改装済み,,6.954242509439325
22080785,中古マンション等,,22207,静岡県,富士宮市,矢立町,富士宮,19,３ＬＤＫ,75,,,,2005年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2011年第2四半期,未改装,,7.2552725051033065
22014343,中古マンション等,,22102,静岡県,静岡市駿河区,池田,東静岡,10,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2014年第3四半期,未改装,,7.278753600952829
22099698,中古マンション等,,22210,静岡県,富士市,永田町,富士,30分～60分,３ＬＤＫ,80,,,,2005年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,未改装,,7.361727836017593
22007537,中古マンション等,,22101,静岡県,静岡市葵区,竜南,静岡,30分～60分,３ＬＤＫ,75,,,,2001年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2016年第3四半期,未改装,,7.301029995663981
22071212,中古マンション等,,22203,静岡県,沼津市,杉崎町,沼津,13,３ＤＫ,70,,,,1989年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2007年第4四半期,改装済み,,7.041392685158225
22051401,中古マンション等,,22138,静岡県,浜松市中央区,連尺町,浜松,13,１Ｋ,20,,,,1981年,ＳＲＣ,住宅,,,,,商業,80.0,600.0,2009年第3四半期,未改装,,6.477121254719663
22071003,中古マンション等,,22203,静岡県,沼津市,岡一色,沼津,30分～60分,３ＬＤＫ,60,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第2四半期,未改装,調停・競売等,6.869231719730976
22030198,中古マンション等,,22138,静岡県,浜松市中央区,鍛冶町,浜松,8,４ＬＤＫ,105,,,,2000年,ＳＲＣ,住宅,住宅,,,,,,,2019年第3四半期,,,7.518513939877887
22008374,中古マンション等,,22101,静岡県,静岡市葵区,春日,静岡,20,３Ｋ,50,,,,1972年,ＲＣ,住宅,,,,,１種住居,60.0,150.0,2013年第4四半期,,,6.698970004336019
22074945,中古マンション等,,22206,静岡県,三島市,西若町,三島,10,４ＬＤＫ,75,,,,1989年,,,住宅,,,,１種住居,,,2018年第4四半期,改装済み,,7.176091259055681
22099189,中古マンション等,,22210,静岡県,富士市,平垣・十兵衛・上横割・下横割,富士,10,３ＬＤＫ,70,,,,1998年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第1四半期,未改装,,7.113943352306837
22061911,中古マンション等,,22139,静岡県,浜松市浜名区,三ヶ日町都筑,東都筑,26,１ＬＤＫ,50,,,,1990年,ＳＲＣ,住宅,,,,,調整区域,60.0,200.0,2008年第1四半期,未改装,,6.832508912706237
22053050,中古マンション等,,22138,静岡県,浜松市中央区,三組町,浜松,24,３ＬＤＫ,70,,,,2005年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2007年第4四半期,未改装,,7.278753600952829
22036541,中古マンション等,,22138,静岡県,浜松市中央区,和合町,浜松,1H～1H30,２ＬＤＫ,70,,,,2005年,,住宅,その他,,,,１低住専,40.0,60.0,2021年第2四半期,未改装,調停・競売等,6.982271233039568
22104123,中古マンション等,,22210,静岡県,富士市,吉原,富士,30分～60分,３ＬＤＫ,70,,,,2005年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第4四半期,未改装,,7.361727836017593
22076053,中古マンション等,,22206,静岡県,三島市,加茂川町,三島,17,３ＬＤＫ,70,,,,1996年,ＳＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2015年第1四半期,未改装,,7.204119982655925
22039265,中古マンション等,,22138,静岡県,浜松市中央区,蜆塚,浜松,30分～60分,４ＬＤＫ,95,,,,2003年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2014年第4四半期,未改装,,7.491361693834273
22001178,中古マンション等,,22101,静岡県,静岡市葵区,三番町,静岡,24,２ＬＤＫ,55,,,,2019年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2020年第1四半期,未改装,,7.491361693834273
22048404,中古マンション等,,22138,静岡県,浜松市中央区,布橋,浜松,30分～60分,１Ｋ,15,,,,1986年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第4四半期,未改装,,6.6127838567197355
22030956,中古マンション等,,22138,静岡県,浜松市中央区,小池町,浜松,1H～1H30,２ＬＤＫ,65,,,,1989年,,住宅,住宅,,,,準工業,60.0,200.0,2020年第3四半期,未改装,,7.146128035678238
22011243,中古マンション等,,22102,静岡県,静岡市駿河区,稲川,静岡,6,３ＬＤＫ,85,,,,,,,事務所,,,,,,,2023年第3四半期,改装済み,,7.518513939877887
22076304,中古マンション等,,22206,静岡県,三島市,一番町,三島,4,３ＬＤＫ,65,,,,,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第1四半期,未改装,,7.3222192947339195
22004981,中古マンション等,,22101,静岡県,静岡市葵区,竜南,静岡,30分～60分,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2014年第1四半期,未改装,,7.278753600952829
22006214,中古マンション等,,22101,静岡県,静岡市葵区,柚木,東静岡,3,４ＬＤＫ,95,,,,2002年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2011年第4四半期,未改装,,7.505149978319906
22040294,中古マンション等,,22138,静岡県,浜松市中央区,上島,浜松,1H～1H30,３ＬＤＫ,75,,,,1998年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,,,7.2552725051033065
22060988,中古マンション等,,22139,静岡県,浜松市浜名区,三ヶ日町都筑,都筑,30分～60分,２ＬＤＫ,120,,,,1990年,ＳＲＣ,住宅,,,,,調整区域,60.0,200.0,2013年第2四半期,未改装,,6.977723605288848
22046304,中古マンション等,,22138,静岡県,浜松市中央区,入野町,浜松,1H～1H30,４ＬＤＫ,110,,,,2003年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2015年第3四半期,未改装,,7.505149978319906
22126862,中古マンション等,,22214,静岡県,藤枝市,田沼,藤枝,1,３ＬＤＫ,65,,,,2004年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第1四半期,未改装,,7.3222192947339195
22123320,中古マンション等,,22214,静岡県,藤枝市,田沼,藤枝,3,,70,,,,2021年,,,住宅,,,,近隣商業,80.0,300.0,2021年第2四半期,未改装,,7.57978359661681
22035226,中古マンション等,,22138,静岡県,浜松市中央区,舞阪町弁天島,浜松,2H～,２ＬＤＫ,55,,,,1976年,,,住宅,,,,商業,80.0,400.0,2020年第3四半期,改装済み,,6.740362689494244
22007501,中古マンション等,,22101,静岡県,静岡市葵区,御幸町,静岡,7,２ＬＤＫ,70,,,,2003年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2016年第4四半期,,,7.6020599913279625
22038917,中古マンション等,,22138,静岡県,浜松市中央区,海老塚,浜松,14,３ＬＤＫ,65,,,,1995年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2014年第1四半期,改装済み,,7.0
22038867,中古マンション等,,22138,静岡県,浜松市中央区,葵東,浜松,1H30～2H,３ＬＤＫ,80,,,,2003年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2014年第3四半期,未改装,,7.278753600952829
22097297,中古マンション等,,22210,静岡県,富士市,水戸島本町,富士,8,,15,,,,1992年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2018年第3四半期,,,6.380211241711606
22049438,中古マンション等,,22138,静岡県,浜松市中央区,佐藤,浜松,30分～60分,４ＬＤＫ,105,,,,2002年,ＳＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第2四半期,改装済み,,7.477121254719663
22096816,中古マンション等,,22210,静岡県,富士市,厚原,入山瀬,20,２ＬＤＫ,65,,,,1993年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2018年第1四半期,改装済み,,6.991226075692495
22001981,中古マンション等,,22101,静岡県,静岡市葵区,天王町,静岡,14,１Ｋ,20,,,,1984年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2019年第2四半期,未改装,,6.491361693834273
22039340,中古マンション等,,22138,静岡県,浜松市中央区,助信町,浜松,23,４ＬＤＫ,100,,,,2004年,ＲＣ,住宅,,,,,商業,80.0,400.0,2014年第1四半期,未改装,,7.4623979978989565
22042627,中古マンション等,,22138,静岡県,浜松市中央区,天龍川町,天竜川,2,２ＬＤＫ,65,,,,1993年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第4四半期,未改装,,7.041392685158225
22049665,中古マンション等,,22138,静岡県,浜松市中央区,高丘北,浜松,1H30～2H,３ＬＤＫ,85,,,,1991年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第2四半期,未改装,,7.146128035678238
22042994,中古マンション等,,22138,静岡県,浜松市中央区,入野町,浜松,30分～60分,２ＬＤＫ,75,,,,2000年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2010年第4四半期,改装済み,,7.2552725051033065
